Date,^GSPC,0,5,10,15,20,25,30,35,40
2014-09-10,0.0036394436,0.0052107982,0.0030321702,0.0038295463,0.0039548147,0.0035096239,0.0017516874,0.0037056897,0.0041856356,0.0043110242
2014-09-11,0.0008815169,0.0002263244,-0.0009071082,-0.0002746079,0.0002515428,-0.0001396704,-0.0007248074,0.000472663,0.0006457474,0.0015300699
2014-09-12,-0.0059804054,-0.0042422973,-0.0072018281,-0.0073359171,-0.0063628722,-0.0069898851,-0.0071855001,-0.0062506199,-0.0061008129,-0.0067872563
2014-09-15,-0.0007104037,0.0060858112,0.0004065502,-0.0012838477,-0.0009200815,-0.0024415236,-0.0016180798,-0.0009436179,-0.0006019305,-0.0015124436
2014-09-16,0.007456507,0.0062759351,0.0046063364,0.007575931,0.008009376,0.008197492,0.0073023103,0.0089201611,0.0085680541,0.0093285795
2014-09-17,0.0012948052,0.0020532236,-0.0012006164,0.0014125332,0.0005071647,0.000264179,0.0015491433,0.0027956907,0.0021607038,0.0008508712
2014-09-18,0.0048792571,0.0066376217,0.0040201321,0.0048110439,0.0050523626,0.0042929463,0.0026391,0.0038029049,0.0035276599,0.0044130245
2014-09-19,-0.0004773835,-0.0017016884,-0.0046498906,-0.0010906113,-0.000628069,-0.0011842474,-0.0024172626,-0.0014374871,-0.0007267222,-0.001840597
2014-09-22,-0.0080456024,-0.001823077,-0.0066423118,-0.0065226005,-0.0076645706,-0.0083673373,-0.0086587425,-0.0069863275,-0.0053315256,-0.0074254861
2014-09-23,-0.0057932498,-0.005366547,-0.0061461627,-0.0042497767,-0.0042905994,-0.0041173045,-0.0051107816,-0.0043582227,-0.0062149838,-0.0042019887
2014-09-24,0.0078019766,0.0103629017,0.0078830281,0.0117268423,0.0119063584,0.0118014961,0.0080534592,0.0089804288,0.0110534262,0.0104136495
2014-09-25,-0.0163009135,-0.0106860939,-0.0138388034,-0.0116484528,-0.0131472442,-0.0139121935,-0.0124563593,-0.0116827134,-0.0126230055,-0.0117182257
2014-09-26,0.0085392615,0.0089577567,0.0070322063,0.0101551982,0.0095465137,0.008854039,0.0075831637,0.0084740315,0.0091576967,0.0087043904
2014-09-29,-0.002550051,0.000034444,-0.0030949824,-0.0011703856,-0.001200838,-0.0014078617,-0.0020830669,-0.0005169269,-0.0013032984,-0.0007085251
2014-09-30,-0.0027898167,3.44589352608E-06,-0.0008772463,-0.00186879,-0.0031494424,-0.0037981346,-0.0050046314,-0.0046786629,-0.0038106795,-0.0046182973
2014-10-01,-0.0133371062,-0.0089701284,-0.0151424762,-0.0142014613,-0.0142184068,-0.0135136135,-0.0128273014,-0.0134136854,-0.0138332201,-0.0147580476
2014-10-02,5.14344867941E-06,0.0025303625,0.0017532893,0.0011788849,0.0004937965,-0.0001065359,0.0008591488,0.0022408925,0.0028544106,0.0022852663
2014-10-03,0.0111036353,0.0127527732,0.006291844,0.0097286068,0.0095685348,0.0094455983,0.0094331279,0.0115753096,0.0112614427,0.0111909034
2014-10-06,-0.0015663859,0.0003494602,-0.000017792,-0.0040024901,-0.0037000384,-0.0048500672,-0.0048560742,-0.0040953625,-0.0044940896,-0.0043813838
2014-10-07,-0.0152416183,-0.0118430313,-0.0147392023,-0.0132341338,-0.0159152914,-0.0167102851,-0.0165254716,-0.0167241227,-0.0155097404,-0.0160761476
2014-10-08,0.0173109475,0.0129211303,0.0117513016,0.01321851,0.0177207161,0.0140034668,0.0140566565,0.0154775064,0.0158788878,0.0151473731
2014-10-09,-0.0208778486,-0.0129030924,-0.0174019691,-0.0189737752,-0.0199627113,-0.0208315291,-0.0226957705,-0.0194940865,-0.0191110745,-0.0196889415
2014-10-10,-0.01151708,0.0005939174,-0.0039463919,-0.0063963095,-0.007572392,-0.0092938356,-0.0088838786,-0.0089875795,-0.0101461187,-0.0105563262
2014-10-13,-0.0166050334,-0.0094021205,-0.0120656658,-0.0116667142,-0.0137373526,-0.01524093,-0.0175228659,-0.0176939722,-0.0170263276,-0.0171749368
2014-10-14,0.0015776197,0.0034835842,0.0038057882,0.0040011648,0.0015915576,0.0013493542,0.0012507811,0.0024187844,0.0097098779,0.0057067424
2014-10-15,-0.0081333008,-0.007475419,-0.0087327063,-0.0073750978,-0.0071541015,-0.0076251067,-0.0070522185,-0.0054339822,-0.0075137597,-0.0047691436
2014-10-16,0.0001449675,0.000211563,-0.0063484423,-0.0013341587,0.0003487486,-0.0011074916,-0.0018071868,0.0017579161,0.0008963495,0.0126817608
2014-10-17,0.0128018134,0.014833468,0.0098961471,0.0096531026,0.0099189412,0.0095896497,0.0112726949,0.0132561978,0.0087761041,0.0103118625
2014-10-20,0.0091011161,0.0068304408,0.0058689984,0.0092090741,0.010098407,0.0097098863,0.0081385598,0.0103351753,0.0100867655,0.0100039374
2014-10-21,0.0193853706,0.0134841781,0.0136629902,0.01321851,0.0175198093,0.0175678171,0.0162907802,0.0190005582,0.0188698862,0.0185338277
2014-10-22,-0.0073261007,-0.0007881615,-0.0023762528,-0.0045776824,-0.0059868004,-0.0081968121,-0.0063396301,-0.0048299469,-0.0054281019,-0.0051729633
2014-10-23,0.0122283058,0.0015138239,0.0007606,0.0029766327,0.0037247241,0.0033221431,0.0030781291,0.0050604399,0.0072422866,0.0073501058
2014-10-24,0.0070286903,0.0091080917,0.0061255256,0.007097784,0.0075160293,0.0082968771,0.0067466311,0.0079817977,0.007267734,0.0074703759
2014-10-27,-0.0015026968,0.0077997856,0.0019868631,0.0045350101,0.0020823963,0.0025869701,0.0011381954,0.0017246176,0.0013420638,0.0015908377
2014-10-28,0.0118683646,0.011423314,0.0094966162,0.01321851,0.0105013233,0.0081200469,0.0097796246,0.0110296998,0.0114497561,0.0096072573
2014-10-29,-0.001386316,-0.0017914865,-0.0031272732,-0.0054103574,-0.0020835456,-0.0027402285,-0.0024555251,-0.0008325763,-0.0009558313,-0.00033742
2014-10-30,0.006210797,0.0091217095,0.004774563,0.0041856049,0.004322255,0.0040887557,0.0062001199,0.006793892,0.0070481133,0.005862135
2014-10-31,0.0116631145,0.0098869689,0.0065330146,0.008662466,0.0088347178,0.0084157307,0.008382868,0.0091461111,0.0093660783,0.0088887224
2014-11-03,-0.0001189288,0.001235513,-0.0024587084,-0.0016147597,-0.0023551602,-0.0013780687,-0.0009641647,0.0007827077,0.0011856668,0.0014890432
2014-11-04,-0.0028338532,0.0075361878,0.0032063704,0.0041018352,0.0019620489,0.0001245253,-0.0008542128,0.0001710504,0.0024333056,0.0002797656
2014-11-05,0.0056843107,0.0049710888,0.0017821174,0.0010288497,0.0002081208,0.0012600832,-2.06008553505E-05,0.0023430977,0.0027527753,0.0027040113
2014-11-06,0.0037684038,0.0058965329,0.0037504453,0.0082523488,0.0052732229,0.0032072105,0.0043071732,0.0067429747,0.0067894515,0.00680586
2014-11-07,0.0003495251,0.0019885544,0.0019260589,-0.0024666293,-0.0013885573,-0.0024170466,-0.0009520799,-0.001982173,-0.0013499614,-0.0008954564
2014-11-10,0.0031153271,0.0056945961,0.0038882587,0.0051688403,0.0041489108,0.0040391013,0.0020777136,0.0033001509,0.0055015031,0.0049554794
2014-11-11,0.0006964517,-0.0003458504,-0.0009900071,-0.0002387753,-0.0013906471,-0.0018125754,-0.0028146524,-0.0016063508,-0.0013495591,-0.0021221582
2014-11-12,-0.0007013627,0.0016043968,-0.0003084876,-0.0014942857,-0.0016874187,-0.0027775653,-0.0015793964,-0.0003105421,-0.000115497,0.0004339088
2014-11-13,0.0005297044,0.0027716588,-0.0016480498,-0.0039648646,-0.0042944141,-0.0058870967,-0.0028414447,-0.0017331224,-0.0026795659,-0.0021281345
2014-11-14,0.0002402412,-0.0029588975,-0.0024599303,-0.0026679644,-0.0018950533,-0.0039223488,-0.0034262128,-0.0027685948,-0.0006681755,-0.0016173804
2014-11-17,0.0007350888,0.0035966877,0.0007673241,0.0012202533,-0.0001736227,-0.0013455786,-0.0004837997,-8.20886343718E-05,0.000661863,-0.0006992221
2014-11-18,0.0051208496,0.0009900164,-0.0016591921,0.0009538624,0.0010329951,0.0022594649,0.0040364787,0.0057957862,0.0051249769,0.0056310585
2014-11-19,-0.0015022868,0.0012903251,-0.0034825783,-0.0007759286,0.0003308412,-0.0003768411,-0.0012479983,0.0002353713,0.0028962959,0.0011063376
2014-11-20,0.0019651639,0.0008290894,0.0001213625,0.0006241444,0.0029105619,0.0020073149,0.0034215376,0.00314763,0.0022058208,0.0023592338
2014-11-21,0.0052232126,0.0046041235,0.0014561769,0.0033132778,0.0028096735,0.0030673873,0.0035225116,0.0034348723,0.0030607041,0.0033244407
2014-11-24,0.0028599298,0.0052512959,0.0013801698,0.0035076709,0.0031090872,0.0028837696,0.0035528615,0.0041857865,0.0039613284,0.003381311
2014-11-25,-0.0011506916,0.0021519102,-0.000928143,0.0009219712,-0.0003192313,-0.0005284008,-0.0006756969,0.0013735648,0.0006112792,0.0004290342
2014-11-26,0.0028020526,0.0044306815,0.0007499922,0.0035198079,0.0023736116,0.0023680255,0.0017490275,0.0023532193,0.0032559074,0.0032671737
2014-11-28,-0.0025456644,0.0054114964,-0.0021440219,0.0002208892,-0.0022591762,-0.0033849441,-0.0027706977,-0.0019226242,-0.0055799913,-0.0041228952
2014-12-01,-0.0068527897,-0.0017650817,-0.0073349793,-0.0091503402,-0.0105612855,-0.0111561306,-0.0123641361,-0.0119896773,-0.0115163047,-0.0111525031
2014-12-02,0.006364167,0.0062268898,0.0029671043,0.0042719916,0.0072169825,0.0083658136,0.0065341331,0.0076020192,0.0065337028,0.0067390129
2014-12-03,0.0037576737,0.0034354944,0.0006377064,0.0027167797,0.0019081905,0.0028706603,0.003316246,0.0037540328,0.0057162549,0.0025092959
2014-12-04,-0.0011625716,0.0044531617,-0.0004727524,-6.78328797221E-05,-0.0001871567,-0.0003683288,-0.0005849078,0.0011089444,0.0003290698,0.0017590504
2014-12-05,0.0016638314,0.0035009235,0.0017614905,0.0019323882,0.0002423432,-0.0006127376,-0.0003120825,0.0015968606,0.0020191744,0.0011109514
2014-12-08,-0.0072830219,0.0045302995,-0.0035308208,-0.0023076395,-0.0050158184,-0.0043663736,-0.0054503735,-0.0054375939,-0.0059603099,-0.0066899201
2014-12-09,-0.0002378522,-0.0053797532,-0.0048072319,-0.0036510685,-0.0016890354,-0.0017599389,-0.0003583543,0.0004111081,0.0006911308,0.000029929
2014-12-10,-0.0164861208,-0.0066340305,-0.0144368242,-0.0138613516,-0.0145348441,-0.0145208724,-0.0156763233,-0.0128430147,-0.0123359552,-0.0126442788
2014-12-11,0.0045254338,0.0022415407,-0.0015929118,0.0012744013,0.0014431458,0.0014512111,0.0010942556,0.002682494,0.005988745,0.0026464742
2014-12-12,-0.0163464658,-0.012716325,-0.014820518,-0.0151913213,-0.0140206497,-0.0137850344,-0.0166133381,-0.0166042708,-0.0158347301,-0.0163812488
2014-12-15,-0.0063627862,-0.0018565208,-0.0065053571,-0.0077510597,-0.0078595523,-0.0088842884,-0.0084425509,-0.0072943624,-0.0076443199,-0.0059292587
2014-12-16,-0.00852526,-0.0039586835,-0.0069191959,-0.0061102053,-0.0067720674,-0.0074699707,-0.0079958066,-0.0064794868,-0.0073609482,-0.0060693128
2014-12-17,0.0201480735,0.0148219243,0.0170001183,0.01321851,0.0183741543,0.0154968016,0.0173203871,0.0173996184,0.0185841229,0.016738981
2014-12-18,0.0237313745,0.0177546535,0.0171596743,0.01321851,0.0183654912,0.0185747873,0.0191545077,0.0201363545,0.0185079668,0.0187126789
2014-12-19,0.004559638,0.0022735335,0.0040706284,0.0058099777,0.0065273046,0.0058947857,0.0045976825,0.0065085422,0.0047016814,0.0055263364
2014-12-22,0.0038032226,0.008756266,0.0019534007,0.0015063761,0.0019338802,0.00136628,0.0024283528,0.0053901505,0.0033868533,0.0044851676
2014-12-23,0.0017448387,0.0067519359,0.007734389,0.0066928095,0.0047604712,0.0029856134,0.0037092641,0.0051017273,0.0038168263,0.0031417198
2014-12-24,-0.0001393062,-0.0021874458,-0.0032259282,-0.0022315476,-0.0022846926,-0.0016971324,-0.0022842474,-0.0003209282,0.0001078844,-0.0001720451
2014-12-26,0.0033041101,0.0007498246,-0.0013618432,0.0023600208,0.0011898503,0.0011249632,0.0006370805,0.002396496,0.0028598551,0.003815555
2014-12-29,0.000861403,0.0020753331,0.0006388277,0.0020305132,0.0015929136,0.0008249935,0.0009054877,0.001457667,0.002424119,0.0005918918
2014-12-30,-0.0049005927,-0.0005651563,-0.0033868253,-0.002973319,-0.0032168385,-0.0031028464,-0.003240535,-0.0036698468,-0.0029961579,-0.0044199331
2014-12-31,-0.0103643839,-0.0107979942,-0.0135953408,-0.010945675,-0.0108698457,-0.0114262253,-0.0116987415,-0.0107500311,-0.0106406473,-0.0105197476
2015-01-02,-0.0003400214,0.000858238,-0.0002860483,0.0017162105,0.0001077931,-0.0005910266,-0.0010670088,0.0004322361,0.0016697422,0.0001450852
2015-01-05,-0.0184472135,-0.007661799,-0.0142630246,-0.0145853003,-0.0146500189,-0.0158847906,-0.0176659003,-0.0171773564,-0.0134126646,-0.0179380663
2015-01-06,-0.0089332548,-0.0057042688,-0.0086782873,-0.0081459703,-0.0091326088,-0.0089829415,-0.0089791417,-0.0068827588,-0.0070043318,-0.0076572606
2015-01-07,0.0115627358,0.0138973976,0.0112179611,0.0094858287,0.0096802283,0.0102604339,0.0140050799,0.0135354456,0.0117403474,0.0128234066
2015-01-08,0.0177301685,0.0166806467,0.0137179429,0.01321851,0.0183935389,0.0168342944,0.0150704756,0.0163949374,0.014084598,0.0139915152
2015-01-09,-0.0084393222,-0.0080787819,-0.0090577975,-0.0062739113,-0.006917024,-0.0078374371,-0.0086532272,-0.0077728778,-0.0074875169,-0.00774197
2015-01-12,-0.0081266169,-0.0058367308,-0.0106572267,-0.0114215082,-0.0132749509,-0.0124445856,-0.0109345559,-0.0106345266,-0.0100812819,-0.0104552666
2015-01-13,-0.0025818857,0.0030510295,-0.0002713148,-0.0006974451,0.0001915395,-0.0004772246,-0.0003389195,0.0016065929,0.0029938407,0.0006277915
2015-01-14,-0.0058300286,-0.0036983564,-0.0070562176,-0.0076967431,-0.0026592091,-0.0053745527,-0.0065060686,-0.0052745063,-0.0048267227,-0.005927206
2015-01-15,-0.0092909032,-0.0005250052,-0.0033623092,-0.004657899,-0.0092482194,-0.0085643455,-0.0106934216,-0.0088095684,-0.0088666733,-0.0076657468
2015-01-16,0.0133348932,0.0142654954,0.0127201676,0.01321851,0.0184489544,0.0159054175,0.0153402723,0.015746301,0.0173885133,0.0174298454
2015-01-20,0.0015487525,0.0014134478,-0.0001176763,0.0005387971,0.0007782187,0.0003911257,0.0003058948,0.0033732709,0.0013610981,0.00137961
2015-01-21,0.0047204649,-0.0017264429,0.0028416272,0.0132185118,0.0060323058,0.0058725309,0.0031984709,0.0060010049,0.0071386006,0.0065719322
2015-01-22,0.015154313,0.0164330564,0.0141270487,0.01321851,0.0133580556,0.011683058,0.0118773021,0.0121178608,0.0111557562,0.0121016698
2015-01-23,-0.0055066563,-0.0062765721,-0.0089567248,-0.0073204571,-0.0064047147,-0.0068065487,-0.0058569517,-0.0036987327,-0.0053738672,-0.004083707
2015-01-26,0.0025651682,0.0021276101,0.0053082295,0.0059890463,0.0032348875,0.0024866555,0.003561832,0.005187748,0.0056990776,0.0055621071
2015-01-27,-0.0134782878,-0.0116118062,-0.0108006727,-0.0120097073,-0.0107192341,-0.0119047724,-0.010767933,-0.0097950567,-0.0086800046,-0.0101504987
2015-01-28,-0.013587503,-0.015397625,-0.0198075492,-0.0165397637,-0.0173345115,-0.0177713893,-0.0173095278,-0.0160681494,-0.0137433289,-0.015184761
2015-01-29,0.0094895171,0.007744493,0.003409151,0.0017183851,0.0040252227,0.0057456829,0.0112602375,0.0123507734,0.0114097092,0.0128811048
2015-01-30,-0.0130770991,-0.0180171598,-0.017859241,-0.0180434883,-0.0165522005,-0.0141429119,-0.0127986334,-0.0140192695,-0.0154898837,-0.0148684317
2015-02-02,0.0128791703,0.0134899085,0.0138972718,0.01321851,0.0121798096,0.0109857358,0.0120440833,0.0135759655,0.0115755219,0.0111015029
2015-02-03,0.0143362382,0.0119976895,0.0138000529,0.01321851,0.0141291209,0.0136081344,0.0127879791,0.0139692184,0.0160360727,0.0145580433
2015-02-04,-0.0041647063,0.0061887112,-0.0019739494,-0.0011441754,-0.0019539278,-0.0032332111,-0.0038688798,-0.0028458871,-0.0029961579,-0.0040320521
2015-02-05,0.0102388108,0.009648989,0.0089113172,0.0110761514,0.0087694665,0.0092412736,0.010058336,0.0090784077,0.0096947867,0.0096732248
2015-02-06,-0.0034240277,-0.0014921781,-0.0065555237,-0.0075185178,-0.0068462715,-0.0088641085,-0.0071324315,-0.0062604342,-0.0066682845,-0.0063011618
2015-02-09,-0.0042562396,-0.0025532003,-0.0017013159,-0.0027161641,-0.0036099479,-0.004800247,-0.0058548078,-0.0039963163,-0.0049225129,-0.0037527075
2015-02-10,0.0106189797,0.0055346061,0.0042842254,0.0093445852,0.0088311061,0.0082282107,0.0074728094,0.0093053784,0.0092838351,0.0089721344
2015-02-11,-2.90342065519E-05,0.0097551243,0.0036864001,0.0037496509,0.0028962623,0.000200741,0.0037390403,0.0041315313,0.0002784263,0.0019158227
2015-02-12,0.009598295,0.0071444474,0.0073441658,0.0080059357,0.0119010862,0.01011586,0.0099159852,0.009821834,0.0097705182,0.0149403103
2015-02-13,0.0040664593,-0.005668804,-0.0033866987,-0.0015202053,-0.0007672589,-0.0007512514,-0.0026720036,-0.0018371213,-0.0011712238,0.0014895219
2015-02-17,0.0015962999,0.010591832,0.0041229054,0.0075563239,0.0063110255,0.006311683,0.0057752579,0.0061090235,0.007689504,0.0042198934
2015-02-18,-0.0003143585,0.0061953794,0.0058181407,0.0049435953,0.0047021033,0.0039292462,0.0035087354,0.0061208922,0.0044070575,0.0052718939
2015-02-19,-0.001062622,-0.0014515445,-0.0045601409,-0.0056006713,-0.0037037898,-0.0048351027,-0.0040214024,-0.0033876486,-0.002157541,-0.0033693956
2015-02-20,0.0061078429,0.0043899883,0.0023746602,0.0063255373,0.0037912233,0.0026182495,0.001628954,0.0030145142,0.0038085505,0.0035659717
2015-02-23,-0.0003033853,0.0006926917,-0.0038141999,-0.0025902214,-0.0024570525,-0.0022003353,-0.0018840358,-0.0006743353,-0.00005899,-0.0012434497
2015-02-24,0.0027549723,0.003586838,0.0017561428,0.0029569073,0.0023914743,0.0008974522,0.0010227114,0.0021933448,0.0026862752,0.0023021335
2015-02-25,-0.0007660169,0.0013320725,-0.0005829055,0.0003256882,0.0039526103,0.0030453876,0.0029655285,0.0038464423,0.0007810872,0.002026963
2015-02-26,-0.0014771185,-0.0007578209,-0.0035615712,-0.0015471699,-0.0033877995,-0.0032802876,-0.0048367493,-0.0039792843,-0.002428513,-0.0027868897
2015-02-27,-0.0029606829,-0.0005203672,-0.0031029135,-0.0011962624,-0.0016010646,-0.0017203614,-0.0022780672,-0.0031003933,0.0015378837,-0.0018708622
2015-03-02,0.0061062384,0.0071672816,0.0046589375,0.0052135205,0.0042356988,0.0031171143,0.00356327,0.0048959684,0.0079512093,0.0063660489
2015-03-03,-0.0045488729,-0.0018306263,-0.0050917231,-0.0042734696,-0.0028667431,-0.0034632497,-0.0041529369,-0.001729561,-0.0023057666,-0.0030084485
2015-03-04,-0.0043981612,-0.005498169,-0.0089566205,-0.007795128,-0.0069883559,-0.0066683032,-0.0059462916,-0.005056968,-0.0046555437,-0.0052420693
2015-03-05,0.0011953654,0.004967086,0.0020687226,0.0044065993,0.0035748063,0.0040459037,0.0021372698,0.0029748846,0.0032562912,0.0029284293
2015-03-06,-0.0142753562,-0.0137559902,-0.0178938899,-0.0168672316,-0.0149175171,-0.0163266547,-0.0172461998,-0.0168480091,-0.0152149349,-0.0164431855
2015-03-09,0.0039366624,0.0045628157,0.0003549866,0.0018499205,0.0021316819,0.0026188605,0.0017229505,0.0024781805,0.0027403366,0.0034528803
2015-03-10,-0.0171068212,-0.0175924767,-0.0195981469,-0.0186745301,-0.0176963154,-0.0167146362,-0.0172649845,-0.0159823094,-0.0128964717,-0.0161688216
2015-03-11,-0.0019195207,0.0006848555,-0.0007949416,-0.0009825146,-0.0018727481,-0.0025151093,-0.0019544214,-0.0009814501,0.0006129742,-0.0009731064
2015-03-12,0.0125227022,0.0145688811,0.0111596445,0.0116547234,0.0114301844,0.0100496737,0.0114102252,0.0120751578,0.0115420241,0.0115911216
2015-03-13,-0.0060932372,-0.002702022,-0.006779151,-0.0036659008,-0.0045633651,-0.0037353206,-0.0054416955,-0.0040463619,-0.0059612337,-0.0052071279
2015-03-16,0.013442909,0.0171591714,0.0111921206,0.01321851,0.0130618168,0.0126098581,0.0131235421,0.0143007804,0.0143308323,0.0138337398
2015-03-17,-0.0033256977,-0.002862731,-0.0060111564,-0.0050061597,-0.0043152981,-0.0041002072,-0.0046592541,-0.0036441945,-0.0014699101,-0.0028112791
2015-03-18,0.0120851016,0.0100116814,0.0100907274,0.01321851,0.0114959329,0.0118225636,0.010846518,0.0116674174,0.0124084782,0.01292828
2015-03-19,-0.0048844889,-0.0028368589,-0.0049258228,-0.0037093749,-0.0045174751,-0.0040362626,-0.0049607195,-0.0033564977,-0.0028214604,-0.0031173928
2015-03-20,0.0089723821,0.0080428664,0.0101303495,0.0081557538,0.0078091007,0.0099053625,0.0099529512,0.0099014621,0.0128784236,0.0101804808
2015-03-23,-0.0017472567,0.0032147747,0.0018758476,0.0007643718,-0.0006665643,-0.0005982723,-0.0002510436,-0.0004333295,-0.0004460756,0.0009041103
2015-03-24,-0.0061583458,-0.0057204776,-0.0072479565,-0.0061229346,-0.0061423145,-0.0081468634,-0.0071095787,-0.0056552924,-0.0066883992,-0.0068469038
2015-03-25,-0.0146659264,-0.0109041166,-0.0145183448,-0.0144486586,-0.0142564271,-0.0140386075,-0.014723774,-0.0128920581,-0.0129979448,-0.0140106371
2015-03-26,-0.002380331,-0.0022983067,-0.0051914826,-0.004230977,-0.0034813322,-0.0045054704,-0.0038475618,-0.0022035893,-0.0028731953,-0.0024724044
2015-03-27,0.0023657611,0.0015035793,-0.0026513748,0.0001398288,0.0002370197,0.0002063215,-8.57934355736E-06,0.0015188344,0.0036316048,0.002305516
2015-03-30,0.0121623823,0.0122401072,0.0116195912,0.0122422185,0.0106581589,0.0091983248,0.0104719922,0.0119502377,0.0110939275,0.0106278872
2015-03-31,-0.0088346859,-0.0042092316,-0.0071823671,-0.0065079993,-0.006905118,-0.0077805892,-0.0083807781,-0.006850712,-0.0078693982,-0.0081043011
2015-04-01,-0.0039732546,-0.0031382125,-0.0043341592,-0.0035842871,-0.0032512359,-0.0043552909,-0.0040677264,-0.0039604604,-0.005414987,-0.0040541356
2015-04-02,0.0035234525,0.006156927,0.0051958002,0.0044112299,0.0040650442,0.001901526,0.0033939518,0.0038833153,0.0039249323,0.003458038
2015-04-06,0.0065870725,0.0082006361,0.0088460343,0.0110113733,0.0083900644,0.0076726824,0.006964419,0.0091847982,0.0085940938,0.0085763838
2015-04-07,-0.0020640327,-0.0005600806,-0.0048636198,-0.0037860004,-0.0038034525,-0.0047504194,-0.0037412662,-0.0029161759,-0.0015928969,-0.002231176
2015-04-08,0.0026789415,0.0035074148,0.0036384631,0.0035748482,0.0031008115,0.0035761278,0.0025959872,0.0039480124,0.0065105204,0.0051155128
2015-04-09,0.0044475762,0.0016967356,0.0014275685,0.0036487421,0.0037587527,0.0027195476,0.0020634681,0.004363602,0.0059352648,0.0059457938
2015-04-10,0.0051893769,0.0028487034,0.0016314704,0.0020137457,0.0024405643,0.0017718412,0.001542002,0.0035054069,0.0037059989,0.0031516254
2015-04-13,-0.0045918068,-0.0013407413,-0.0027489159,-0.0034853453,-0.0038224179,-0.0047752727,-0.0047140438,-0.0035795234,-0.0043375436,-0.0041498942
2015-04-14,0.0016284321,0.0030220672,0.0026932061,0.0019938564,0.0021409821,0.0005366709,0.0008180216,0.0021563545,0.0035551339,0.0011681924
2015-04-15,0.0051349891,0.0011396855,0.004499048,0.01321851,0.0043727411,0.0045914203,0.0048518926,0.0060745161,0.0075272191,0.0059400783
2015-04-16,-0.000778747,0.0006002393,-0.0007493459,0.0010385271,0.0009025689,-0.0005933251,-0.0004984476,0.0009002928,0.0013179723,0.001141537
2015-04-17,-0.0113757039,-0.0153377559,-0.0143511128,-0.0139909973,-0.0142984297,-0.0148629509,-0.0139616672,-0.0121050086,-0.0118635483,-0.0121716363
2015-04-20,0.0091927483,0.0058481283,0.0040021129,0.0043001156,0.0047211591,0.0042188801,0.0050404519,0.0065892618,0.0058886278,0.0075987806
2015-04-21,-0.0014817024,-0.0016908161,-0.0062114056,-0.0020147422,-0.0024576355,-0.0022635385,-0.0031736027,-0.0011774357,0.0003253017,-0.0019627726
2015-04-22,0.0050745829,-0.0006718226,-0.0010404922,0.0009947792,0.001438275,0.0007273126,0.0001369603,-3.91341745853E-05,0.0028293487,0.0008953437
2015-04-23,0.002354941,-0.0003175382,-0.001895139,-8.33533704281E-07,-0.0002115741,-0.000278661,-0.0006707013,0.0004344769,0.0023602452,-0.0007915031
2015-04-24,0.0022502665,0.0039203223,0.0061419718,0.0025948668,0.0016973838,8.85240733624E-05,2.75783240795E-05,0.0006329939,-0.000138564,0.0006606719
2015-04-27,-0.004149913,-0.003730122,-0.0026942305,-0.0060286848,-0.0074122511,-0.0078211986,-0.006680591,-0.0076351017,-0.0050372612,-0.0068403715
2015-04-28,0.0027654045,0.0035592783,0.003002692,0.0025020344,0.0025676414,0.0014506113,0.0004768074,0.0011131596,3.53250652552E-05,0.0010166895
2015-04-29,-0.0037473481,-0.010318717,-0.0039976817,-0.0042630853,-0.0092053935,-0.0094865523,-0.0090037212,-0.0069714505,-0.0078998208,-0.006772629
2015-04-30,-0.0101805531,-0.005095521,-0.0040601585,-0.0059694955,-0.0069101825,-0.008354228,-0.011249356,-0.0094682816,-0.0126113063,-0.0096960207
2015-05-01,0.0108637764,0.0078655388,0.005407067,0.0065920493,0.0055201249,0.0058733635,0.002696801,0.0048868228,0.0076749083,0.0078798123
2015-05-04,0.0029364331,0.0035718661,0.0034386702,0.0021097641,0.001696473,0.0006804671,0.0018272251,0.0029879715,0.0025687423,0.002658532
2015-05-05,-0.0119080032,-0.007655235,-0.0079260916,-0.0093206773,-0.0106686708,-0.011003904,-0.0112854391,-0.0110995136,-0.0110587487,-0.0116767241
2015-05-06,-0.0044656813,0.0003551859,-0.0033958573,-0.0033299504,-0.0035933368,-0.0040560849,-0.0040071011,-0.0020529013,-0.002333438,-0.0060521467
2015-05-07,0.0037667106,0.0090224706,0.0063354615,0.0059827613,0.005293712,0.0048769284,0.0055060685,0.005989315,0.0054037925,0.0067153508
2015-05-08,0.0133681481,0.0141920242,0.0144632682,0.01321851,0.0132368244,0.0113632847,0.0124717131,0.0137777645,0.0113065001,0.0131276306
2015-05-11,-0.0051025567,-0.0006543268,-0.0032711662,-0.0032192366,-0.0041313581,-0.0049278028,-0.0040192027,-0.0026288461,-0.0023224726,-0.0044237012
2015-05-12,-0.0029539965,-0.002130324,-0.0044395998,-0.0042301854,-0.0044979732,-0.005872177,-0.0058472175,-0.0035263617,-0.0045441203,-0.0034752293
2015-05-13,-0.0003050014,-0.0006314199,-0.0034287348,-0.0014918838,2.86549329758E-05,-0.0008340348,-0.0028356519,-0.0018431563,-0.0011886116,-0.0032409569
2015-05-14,0.0107216046,0.0143864946,0.0112909433,0.0085959285,0.0069670565,0.0050783642,0.007458277,0.0079292338,0.0082726646,0.0091758296
2015-05-15,0.0007681184,0.0002439171,-0.0003204644,0.0009265421,0.0017236508,0.0012440216,0.0006497763,0.0023751464,0.0018762574,0.0017353883
