Date,SnP Return,0,5,10,15,20,25,30,35,40
31/3/2014,0.007892872,0.008149758,0.005299245,0.004964595,0.003756869,0.006548006,0.008074893,0.007724011,0.008022929,0.005477558
1/4/2014,0.007014688,0.003753841,0.00501206,0.004292929,0.001896603,0.002043646,0.003672764,0.002088907,0.003179193,0.000897107
2/4/2014,0.002849263,0.004141042,0.00384972,0.005122344,-0.00199219,0.001663104,0.005305698,0.003594991,0.007698202,0.005418971
3/4/2014,-0.001127085,0.004094367,0.003040161,0.001366421,-0.001496404,0.001221466,0.00090537,0.000127705,0.002423394,-2.80E-05
4/4/2014,-0.012616543,0.001408113,0.001428164,0.000403897,-0.002420916,0.002011486,0.001122621,-0.000440495,0.003030807,0.000543763
7/4/2014,-0.010808312,0.001932609,0.002886112,0.000411777,-0.000416053,0.002503336,0.000791798,0.000498813,0.002863853,0.001831441
8/4/2014,0.003743538,0.003798462,0.004712016,0.004699542,0.004678038,0.007101315,0.007570975,0.006483689,0.008677567,0.006338799
9/4/2014,0.010859039,0.006343117,0.005113109,0.005346442,0.003155905,0.005642423,0.006661896,0.004918234,0.005879095,0.005438628
10/4/2014,-0.021105968,-0.000667493,0.000194073,-0.003278823,-0.005336164,-0.001759478,-0.002637865,-0.003227497,-5.03E-05,-0.004202841
11/4/2014,-0.00953206,0.00210404,0.001905871,-0.003286732,-0.00221882,0.001044972,0.000805354,-0.000262159,0.00351628,-0.001506027
14/4/2014,0.008183708,0.005697872,0.005752993,0.005322456,0.002046279,0.003979725,0.005492778,0.003547454,0.005252231,0.004057696
15/4/2014,0.006734579,0.006596586,0.005011314,0.005233239,0.004004531,0.004967756,0.007234084,0.003276743,0.006377441,0.004024651
16/4/2014,0.010433868,0.007718869,0.006255176,0.0046317,0.004343901,0.006131429,0.006976302,0.006433203,0.007808543,0.004805596
17/4/2014,0.001362924,0.004374287,0.00554578,0.004183017,0.001631933,0.002773493,0.003428035,0.002483525,0.003698996,0.00075932
21/4/2014,0.003768016,0.00330302,0.004107267,0.005138735,0.000867243,0.003463656,0.005016637,0.0047292,0.007187473,0.002622506
22/4/2014,0.004083789,0.004654661,0.005037813,0.00494368,0.002288546,0.00489198,0.006791199,0.00565047,0.007689162,0.005062433
23/4/2014,-0.002215767,0.00372007,0.003777415,0.003001845,0.000390211,0.002790892,0.003832847,0.003070572,0.008005755,0.001565575
24/4/2014,0.001715488,0.00653976,0.005611318,0.004029129,0.007019463,0.007249672,0.006532426,0.003975699,0.007507972,0.010223199
25/4/2014,-0.008129345,0.005113424,0.001264729,0.001449675,-0.003701871,-0.003333576,-0.000591441,-0.002762118,-0.000662163,-0.001407799
28/4/2014,0.003230812,0.007225367,0.005584574,0.006181321,0.004588274,0.006723986,0.007155795,0.004579144,0.007683191,0.005486521
29/4/2014,0.00474946,0.005290814,0.005490612,0.003508942,0.001310702,0.004049117,0.007389563,0.004318023,0.005444604,0.002716784
30/4/2014,0.00298755,0.004163325,0.003484924,0.004248034,0.002545802,0.004947403,0.004245939,0.003388254,0.005117398,0.002686337
1/5/2014,-0.000143271,0.003659671,0.004251476,0.003436913,0.00155775,0.002211823,0.004331476,0.003724685,0.00476685,0.002620299
2/5/2014,-0.001349355,-0.00083504,-0.00021865,-0.002696902,-0.001717833,0.001417477,0.001287382,0.000350298,0.002982273,-0.001161783
5/5/2014,0.001869467,0.00534049,0.00493587,0.004849666,0.002519649,0.003800965,0.005163231,0.003672446,0.006065489,0.003755005
6/5/2014,-0.009029031,-0.000733238,0.000141238,-0.001169316,-0.003167356,-2.21E-05,-0.000132072,-0.000707828,0.0010972,-0.002730767
