Date,True,Predicted
2014-10-03,0.0111036352854,0.010618159484
2014-10-06,-0.00156638593811,-0.000939094742214
2014-10-07,-0.015241618258,-0.0139870065661
2014-10-08,0.0173109474626,0.0144268832743
2014-10-09,-0.0208778486005,-0.0211293843496
2014-10-10,-0.0115170799971,-0.0113378497185
2014-10-13,-0.016605033389,-0.0147213716087
2014-10-14,0.00157761971435,0.000765881831623
2014-10-15,-0.00813330076038,-0.0039366776959
2014-10-16,0.000144967452102,0.00982287740325
2014-10-17,0.0128018133755,0.0141064568945
2014-10-20,0.00910111612016,0.0026222381188
2014-10-21,0.0193853705517,0.0167399660099
2014-10-22,-0.00732610069111,-0.00658661457295
2014-10-23,0.0122283057559,0.0139648312883
2014-10-24,0.00702869029605,0.00981303250877
2014-10-27,-0.00150269679126,0.00302494527841
2014-10-28,0.0118683645938,0.0129672790138
2014-10-29,-0.00138631599052,0.00119589449085
2014-10-30,0.00621079695358,0.00774558271051
2014-10-31,0.0116631145259,0.011678689236
2014-11-03,-0.000118928800235,0.000707988920552
2014-11-04,-0.00283385324821,0.00145290365708
2014-11-05,0.00568431071217,0.00142245080802
2014-11-06,0.00376840381795,0.00232923090257
2014-11-07,0.000349525122926,-0.00170122552641
2014-11-10,0.00311532710763,0.00333125721958
2014-11-11,0.000696451657019,-0.0012855082754
2014-11-12,-0.000701362720638,-0.000520740278334
2014-11-13,0.000529704401584,0.000517142502206
2014-11-14,0.000240241233654,-0.0028582419999
2014-11-17,0.000735088777763,0.00051862806932
2014-11-18,0.00512084957906,0.00635254482481
2014-11-19,-0.00150228681448,-0.000504089338536
2014-11-20,0.0019651638683,9.27701276732e-05
2014-11-21,0.00522321260374,0.00475184753271
2014-11-24,0.00285992976089,0.00336759644546
2014-11-25,-0.00115069155919,-0.00105958961477
2014-11-26,0.00280205255492,0.00196891441003
2014-11-28,-0.00254566438022,-0.000740279197341
2014-12-01,-0.00685278973916,-0.00639221115585
2014-12-02,0.00636416703986,0.00459628450615
2014-12-03,0.0037576736906,0.00255185932695
2014-12-04,-0.00116257161119,-0.00147140873723
2014-12-05,0.00166383144825,0.00298091370486
2014-12-08,-0.00728302186219,-0.00370079433826
2014-12-09,-0.000237852197482,-0.00428242550749
2014-12-10,-0.0164861208351,-0.0142539806355
2014-12-11,0.00452543377124,0.00236705332246
2014-12-12,-0.0163464657921,-0.0119059576462
2014-12-15,-0.00636278618551,-0.00163995432539
2014-12-16,-0.00852526004309,-0.00582788132579
2014-12-17,0.0201480735368,0.0172792088913
2014-12-18,0.0237313744836,0.0217608452389
2014-12-19,0.00455963802882,0.00385154933966
2014-12-22,0.00380322261587,0.00497103327061
2014-12-23,0.00174483871981,0.00163395283092
2014-12-24,-0.000139306211046,-0.000214767991379
2014-12-26,0.00330411011647,0.000315170337113
2014-12-29,0.000861403031773,0.00174448920459
2014-12-30,-0.00490059269737,-0.00144082905033
2014-12-31,-0.0103643838934,-0.00693853406209
2015-01-02,-0.000340021389685,-0.00188567037932
