Date,^STI,0,5,10
2015-07-14,0.0015933172,0.0011847932,0.0002719816,-0.0007499456
2015-07-15,0.0067194534,0.0028075278,0.0031433851,0.0062959678
2015-07-16,0.0043601886,0.0066909064,0.0063359402,0.0025034472
2015-07-20,0.0059551945,0.0032126792,0.003765367,0.0035297386
2015-07-21,-0.0006138182,0.0021559522,0.0020007715,-0.0016295612
2015-07-22,-0.003637132,-0.0038304478,-0.0033966154,-0.002658885
2015-07-23,-0.0008338287,0.0025148671,0.0019068681,0.0002934188
2015-07-24,-0.001109019,0.0009296071,0.0011622384,-0.0028190278
2015-07-27,-0.0117701836,-0.0074525829,-0.0082108937,-0.0090149827
2015-07-28,-0.009805154,-0.0069325697,-0.0089467298,-0.0086327363
2015-07-29,0.0008864805,0.0010904334,0.0002082884,5.87292015553E-05
2015-07-30,-0.0105548923,-0.0062769763,-0.0100609828,-0.0095173102
2015-07-31,-0.0145755445,-0.0112586543,-0.0145667326,-0.0143772513
2015-08-03,-0.0030365999,-0.0029756241,-0.0027746726,-0.004289005
2015-08-04,-0.0005482602,0.0030172113,0.0054398403,0.0034308806
2015-08-05,0.0001096303,-0.0042154863,-0.0013336278,-0.0040986184
2015-08-06,0.0016499622,0.001552226,0.0018379409,0.0022368543
2015-08-11,-0.0137330586,-0.0177597832,-0.0209046789,-0.0141485427
2015-08-12,-0.0294717063,-0.0310566407,-0.0294015482,-0.0342101008
2015-08-13,0.0098452639,0.0139653543,0.0129827969,0.0104269013
2015-08-14,0.0072413666,0.0085043246,0.0086582974,0.0075767711
2015-08-17,-0.0151743242,-0.014613172,-0.0190582573,-0.0161993187
2015-08-18,-0.0057872308,9.02991741896E-05,-0.0034630541,-0.0037065484
2015-08-19,-0.0027581827,-0.0040697493,-0.0037923995,-0.0022702739
2015-08-20,-0.0104016191,-0.0093964022,-0.0099969991,-0.0102416556
2015-08-21,-0.0129650303,-0.0138405319,-0.0122081488,-0.0130136367
2015-08-24,-0.043905001,-0.0349430889,-0.0294015482,-0.0346640646
2015-08-25,0.0149749893,0.0189664792,0.024585817,0.0194955915
2015-08-26,-0.0046151739,-0.0053012948,-0.0049099624,-0.0068613756
2015-08-27,0.0248980135,0.0189664792,0.0212758668,0.0253441185
2015-08-28,0.0035618917,0.0006495174,0.0019798651,0.0035287775
2015-08-31,-0.01174006,-0.0118297748,-0.0108335298,-0.0123673063
2015-09-01,-0.0133249808,-0.0124648493,-0.0141218444,-0.0129770413
2015-09-02,-0.0016109074,-0.0012058653,-0.0011519231,-0.0024794042
2015-09-03,0.0097847635,0.0084743882,0.0071214475,0.0101649277
2015-09-04,-0.0147725738,-0.0081714224,-0.0101605691,-0.0123933088
2015-09-07,-0.0039887066,-0.0022458974,-0.0035689753,-0.0051604621
2015-09-08,0.0114716158,0.0114214309,0.0119632296,0.0103176646
2015-09-09,0.0147452105,0.0160537101,0.0163608864,0.0124274008
2015-09-10,-0.0138064276,-0.0132590514,-0.015039254,-0.0147764664
2015-09-14,-0.0057505352,-0.0023157578,-0.0042429902,-0.0066662282
2015-09-15,-0.0103371869,-0.0047128778,-0.005281467,-0.0080554094
2015-09-16,0.0093860087,0.0042537097,0.0036846399,0.0065578558
2015-09-17,0.0093919795,0.0073060347,0.0086067095,0.008697167
2015-09-18,-0.0056169315,-0.0030877087,-0.0023398846,-0.0048786104
2015-09-21,0.0009302316,-0.0015521534,-0.0018351413,-0.0029493421
2015-09-22,-0.0047994086,-0.0027744211,-0.0039660204,-0.0026034378
2015-09-23,-0.0079556408,-0.0065128841,-0.0090941247,-0.008502068
2015-09-25,-0.0046140345,-0.0039077066,-0.0018539112,-0.0023690388
2015-09-28,-0.014479598,-0.0145740006,-0.01507999,-0.0171066541
2015-09-29,-0.0014265526,-0.0015970096,-0.0065518823,-0.0030156933
2015-09-30,0.0010575523,0.0027430207,0.0049350746,0.0029680319
2015-10-01,0.0039194452,0.0007805321,0.0012111254,0.0005251542
2015-10-02,-0.0031099921,-0.0066746976,-0.0063414406,-0.0062027872
2015-10-05,0.0205875385,0.0177355614,0.0187263861,0.0172897205
2015-10-06,0.0160597095,0.0169617515,0.0158744678,0.0186872669
2015-10-07,0.0219833837,0.0189664792,0.0211484879,0.0228255987
2015-10-08,-0.0050026945,-0.0019012187,-0.0025375225,-0.0048185121
2015-10-09,0.0173142702,0.0153301749,0.0167190693,0.0172398761
2015-10-12,0.0111466185,0.0080396077,0.0116657168,0.0096732937
2015-10-13,-0.0156992763,-0.0087589435,-0.0125052705,-0.0151885375
2015-10-14,-0.0003216596,-0.002528403,-0.0017977022,-0.0016377419
2015-10-15,0.0104083819,0.0104496917,0.0103178807,0.0123175271
2015-10-16,0.0051177266,0.0082905032,0.0075021163,0.0047896914
2015-10-19,-0.0020181661,-0.000544494,-0.0017135683,-0.0025003999
2015-10-20,-0.0018101912,-0.0038404297,-0.0032867994,-0.0046419427
2015-10-21,0.0022068561,0.003250666,0.0026491471,0.0016096346
2015-10-22,0.0040931933,0.0017223023,0.0032467023,0.002591487
2015-10-23,0.0099401476,0.0108332345,0.0090920813,0.0085084811
2015-10-26,0.0047500815,0.00517199,0.0051309913,0.0043188222
2015-10-27,-0.0099551114,-0.0104330946,-0.0130492523,-0.0105082635
2015-10-28,-0.0039454967,-0.0052063074,-0.0050055068,-0.0053000655
2015-10-29,-0.0129097691,-0.0092425644,-0.0102751832,-0.0115748234
2015-10-30,-0.0010533287,0.0003046803,0.0005861074,0.0033003502
2015-11-02,-0.0080164996,-0.006045023,-0.0084655918,-0.0099873599
2015-11-03,0.0084199605,0.0096057449,0.0096746348,0.0080696866
2015-11-04,0.0135497602,0.0097650364,0.0105772652,0.0141598471
2015-11-05,-0.0055507126,-0.003610801,-0.0046467222,-0.0082757846
2015-11-06,-0.0043684753,-0.006021088,-0.0052065197,-0.0045071915
2015-11-09,-0.0042442131,-0.0024082996,-0.0015444793,-0.0029025078
2015-11-11,-0.0053952453,-0.0035963785,-0.0052097663,-0.0062395316
2015-11-12,-0.0076019885,-0.0052771587,-0.0071121864,-0.010227086
2015-11-13,-0.0113278473,-0.0086249467,-0.0106455851,-0.013182573
2015-11-16,-0.0034066986,-0.0033507179,-0.0025271103,-0.0043981317
2015-11-17,0.0003600676,0.0001325309,0.0007791333,0.0022002831
2015-11-18,-0.010581071,-0.0078601316,-0.0083323233,-0.0107927453
2015-11-19,0.0116262151,0.0114817154,0.0107226074,0.0097862743
2015-11-20,-0.0006578457,5.75687736273E-05,-0.0009720586,-0.0027047396
2015-11-23,-0.0049541182,-0.0065093897,-0.0060704686,-0.0054550692
2015-11-24,0.0068646464,0.0058742566,0.006433554,0.0062124208
2015-11-25,-0.0109750121,-0.0083961282,-0.0078672469,-0.0100192223
2015-11-26,-0.0023856711,-0.0005395766,-0.0013772193,-0.003774384
2015-11-27,-0.0089034953,-0.0069804918,-0.006310761,-0.0070842989
2015-11-30,-0.0011129109,0.0038082208,0.0034090579,0.0022683367
2015-12-01,0.0050016063,0.0041295048,0.0031242855,0.0032243729
2015-12-02,0.0046507264,0.0040290533,0.002088856,0.0023988523
2015-12-03,8.66922268052E-05,-0.0016482286,-0.0034061708,-0.0034074113
2015-12-04,-0.0016796445,-0.0016223155,-0.0011974648,-0.001886528
2015-12-07,0.0075675055,0.0073116533,0.0065389797,0.0080654249
2015-12-08,-0.0086170201,-0.0073551051,-0.0101326071,-0.011452293
2015-12-09,-0.0051732795,-0.003550807,-0.0034956969,-0.0046047233
2015-12-10,-0.0044591179,-0.0016300064,-0.0052129775,-0.0050246343
2015-12-11,-0.0048671077,-0.0032847077,-0.0026782192,-0.007947715
2015-12-14,-0.006934891,-0.0049068872,-0.0065541249,-0.0074878111
2015-12-15,0.0001704914,-0.0013067164,-0.0008842368,-0.0021100007
2015-12-16,0.0089809396,0.0073874965,0.0077772774,0.0083250627
2015-12-17,0.0071061875,0.0075333221,0.0082820877,0.0039054751
2015-12-18,-0.0029190832,-0.003159862,-0.0030545574,-0.001715675
2015-12-21,-0.0025586325,0.0008015204,0.0030139238,0.0011617057
2015-12-22,0.002604159,0.000478914,0.0024951287,0.0013790391
2015-12-23,0.0037364539,0.0043868367,0.0043336824,0.0029256605
2015-12-24,0.0048666036,0.0057496252,0.0056351833,0.0034421757
2015-12-28,-0.0007996082,-0.0003059749,-0.0028762054,-0.0024341308
2015-12-29,0.0044763893,0.0049802056,0.0043604001,0.0031709783
2015-12-30,-0.0009387211,0.0006753504,-0.0016781893,0.0012701452
2015-12-31,-0.0009639093,-0.0003546868,-0.0004762672,-0.0023981109
