Date,T39.SI,S59.SI,U96.SI,A17U.SI,N21.SI,U14.SI,U11.SI,S63.SI,O39.SI,C61U.SI,CC3.SI,MC0.SI,C09.SI,Y92.SI,BN4.SI,S58.SI,D05.SI,C52.SI,C38U.SI,Z74.SI,C31.SI,F34.SI,J36.SI,G13.SI,C07.SI,S51.SI,BS6.SI,H78.SI,E5H.SI,^STI
2016-09-01,3.68,3.747,2.666,2.37085,0.114,5.44,18,3.15,8.40066,1.513,3.511,1.825,8.45,0.538,5.09948,4.59,14.79,2.765,2.1,3.97,3.07,3.045,57.95,0.70904,41.4504,1.258,0.76,6.42,0.34882,2816.469971
2016-09-02,3.68,3.796,2.656,2.37085,0.112,5.41,18,3.17,8.4301,1.518,3.356,1.815,8.51,0.538,5.09948,4.71,14.79,2.765,2.081,3.87,3.07,3.045,58.58,0.70904,41.44052,1.223,0.73,6.31,0.34882,2803.919922
2016-09-05,3.74,3.786,2.676,2.39989,0.125,5.61,18.26,3.25,8.54787,1.542,3.288,1.855,8.89,0.535,5.17808,4.71,15.01,2.804,2.1,3.95,3.16,3.085,60.36,0.72381,42.56668,1.273,0.765,6.56,0.35374,2851.73999
2016-09-06,3.78,3.846,2.676,2.41924,0.14,5.71,18.65,3.32,8.65582,1.581,3.346,1.89,9.16,0.527,5.27634,4.68,15.19,2.873,2.129,4.03,3.23,3.124,60.57,0.75335,43.20879,1.303,0.79,6.67,0.36356,2896.550049
2016-09-07,3.78,3.816,2.676,2.41924,0.14,5.68,18.68,3.33,8.67545,1.562,3.327,1.88,8.99,0.527,5.31564,4.66,15.3,2.824,2.12,4.03,3.19,3.154,60.36,0.74843,43.17915,1.323,0.77,6.77,0.35374,2893.649902
2016-09-08,3.78,3.806,2.656,2.41924,0.141,5.61,18.78,3.33,8.70489,1.591,3.336,1.86,9.04,0.508,5.39424,4.7,15.3,2.804,2.09,4.06,3.2,3.174,59.87,0.75335,42.37899,1.333,0.79,6.7,0.35865,2894.47998
2016-09-09,3.71,3.816,2.646,2.39989,0.143,5.57,18.73,3.27,8.64601,1.567,3.327,1.86,9.05,0.505,5.32547,4.71,15.2,2.765,2.081,4,3.18,3.164,59.36,0.74843,41.57882,1.378,0.78,6.66,0.35374,2873.330078
2016-09-13,3.67,3.816,2.597,2.3515,0.136,5.43,18.82,3.2,8.4301,1.533,3.288,1.82,8.78,0.497,5.12895,4.75,14.81,2.736,2.042,3.89,3.12,3.105,59.4,0.71888,40.03777,1.278,0.755,6.6,0.35374,2818.379883
2016-09-14,3.67,3.826,2.557,2.30312,0.137,5.43,18.75,3.2,8.39085,1.518,3.269,1.825,8.75,0.505,5.12895,4.75,14.79,2.697,2.013,3.87,3.1,3.114,58.36,0.71888,40.35388,1.258,0.75,6.54,0.35374,2809.350098
2016-09-15,3.66,3.806,2.537,2.33215,0.131,5.4,18.69,3.18,8.37122,1.508,3.317,1.835,8.63,0.502,5.08965,4.77,14.73,2.658,2.013,3.89,3.1,3.085,58.62,0.71396,41.48992,1.243,0.74,6.58,0.34882,2805.52002
2016-09-16,3.66,3.757,2.557,2.31279,0.127,5.39,18.86,3.21,8.4988,1.533,3.346,1.825,8.79,0.502,5.12895,4.82,14.92,2.687,2.022,3.91,3.12,3.114,58.08,0.72381,40.8972,1.243,0.73,6.7,0.35374,2827.449951
2016-09-19,3.71,3.796,2.577,2.33215,0.139,5.44,18.81,3.25,8.44973,1.528,3.346,1.84,8.83,0.519,5.16826,4.89,14.95,2.726,2.051,3.97,3.15,3.105,58.82,0.73858,41.50967,1.263,0.75,7.01,0.35865,2852.139893
2016-09-20,3.77,3.767,2.547,2.34182,0.134,5.52,18.98,3.2,8.43992,1.528,3.288,1.85,8.89,0.513,5.17808,5.03,15.03,2.736,2.081,3.92,3.11,3.134,60.36,0.73365,41.73688,1.253,0.74,6.82,0.34882,2854.689941
2016-09-21,3.73,3.786,2.557,2.34182,0.139,5.5,18.85,3.19,8.44973,1.528,3.288,1.85,8.87,0.519,5.15843,5.05,14.96,2.746,2.042,3.95,3.14,3.144,58.53,0.73365,42.46789,1.268,0.725,6.89,0.35374,2850.73999
2016-09-22,3.73,3.776,2.527,2.37085,0.137,5.56,18.86,3.19,8.41048,1.547,3.307,1.855,8.89,0.519,5.15843,5.02,15,2.726,2.061,3.95,3.13,3.144,57.42,0.73858,42.29996,1.253,0.725,6.87,0.35374,2846.060059
2016-09-23,3.72,3.767,2.527,2.39021,0.136,5.52,18.85,3.21,8.39085,1.552,3.298,1.87,8.86,0.519,5.16826,5.03,14.98,2.746,2.061,3.98,3.16,3.154,58.43,0.73858,42.6951,1.258,0.72,7.02,0.35374,2856.949951
2016-09-26,3.7,3.687,2.508,2.38053,0.138,5.47,18.77,3.19,8.38103,1.547,3.278,1.86,8.86,0.521,5.11913,4.87,14.96,2.697,2.081,3.96,3.15,3.154,58.7,0.73858,41.88506,1.243,0.74,7.06,0.34882,2849.939941
2016-09-27,3.72,3.678,2.518,2.39989,0.141,5.54,18.8,3.18,8.4301,1.567,3.307,1.87,8.92,0.521,5.1486,4.91,15.06,2.726,2.081,3.99,3.17,3.174,58.43,0.72873,42.12214,1.253,0.74,7.01,0.35374,2860.22998
2016-09-28,3.73,3.687,2.498,2.39989,0.151,5.52,18.8,3.16,8.43992,1.552,3.317,1.87,8.88,0.527,5.12895,4.89,14.98,2.726,2.1,4,3.19,3.144,58.19,0.72873,42.76425,1.253,0.745,6.92,0.35865,2858.01001
2016-09-29,3.75,3.707,2.567,2.39989,0.16,5.56,18.96,3.18,8.51843,1.571,3.327,1.875,9.04,0.529,5.32547,4.96,15.24,2.795,2.11,4.02,3.22,3.184,58.71,0.73365,43.20879,1.323,0.75,6.92,0.35374,2885.709961
2016-09-30,3.73,3.668,2.557,2.43859,0.152,5.49,18.83,3.14,8.48899,1.542,3.317,1.87,9,0.524,5.29599,4.92,15.15,2.746,2.11,3.97,3.2,3.184,58.54,0.73858,42.30984,1.298,0.75,6.97,0.34882,2869.469971
2016-10-03,3.75,3.707,2.537,2.41924,0.155,5.54,18.8,3.15,8.48899,1.571,3.356,1.86,8.91,0.527,5.20756,4.94,15.11,2.785,2.11,4.01,3.16,3.174,58.74,0.73365,42.33947,1.273,0.745,6.99,0.34882,2870.840088
2016-10-04,3.77,3.727,2.547,2.40956,0.17,5.58,18.85,3.16,8.4988,1.571,3.346,1.865,8.97,0.538,5.21738,4.97,15.12,2.795,2.11,4.03,3.19,3.184,59.33,0.75335,42.86303,1.293,0.75,7.02,0.34882,2884.639893
2016-10-05,3.79,3.747,2.577,2.39989,0.178,5.59,18.78,3.18,8.51843,1.576,3.356,1.855,9.03,0.532,5.29599,4.99,15.13,2.746,2.071,4.05,3.17,3.184,59.39,0.75335,42.85316,1.313,0.755,6.79,0.35374,2881.790039
2016-10-06,3.79,3.727,2.597,2.39989,0.191,5.62,18.85,3.17,8.52824,1.581,3.375,1.86,9.08,0.538,5.35494,4.92,15.15,2.756,2.081,4.02,3.16,3.184,58.91,0.7632,43.01121,1.318,0.78,6.83,0.35865,2885.219971
2016-10-07,3.74,3.737,2.587,2.39989,0.192,5.72,18.8,3.15,8.51843,1.538,3.307,1.865,9.06,0.538,5.36477,4.93,15.18,2.726,2.071,3.95,3.15,3.174,59.88,0.75335,42.54692,1.313,0.77,6.74,0.35374,2875.23999
2016-10-10,3.71,3.697,2.577,2.40956,0.198,5.68,18.79,3.15,8.52824,1.538,3.307,1.86,9,0.527,5.35494,4.9,15.14,2.736,2.071,3.94,3.16,3.184,59.99,0.74843,42.52716,1.328,0.77,6.71,0.35374,2870.23999
2016-10-11,3.7,3.707,2.567,2.40956,0.185,5.72,18.77,3.15,8.4988,1.533,3.288,1.84,8.97,0.521,5.31564,4.91,15.13,2.726,2.061,3.89,3.12,3.164,59.32,0.7435,42.09251,1.333,0.765,6.67,0.34882,2856.129883
2016-10-12,3.66,3.678,2.527,2.33215,0.18,5.57,18.6,3.1,8.39085,1.489,3.259,1.82,8.85,0.492,5.25669,4.7,14.91,2.668,2.032,3.83,3.08,3.134,59.31,0.73365,40.67987,1.293,0.745,6.65,0.34391,2813.709961
2016-10-13,3.63,3.707,2.498,2.36118,0.173,5.58,18.3,3.08,8.29271,1.513,3.317,1.815,8.7,0.5,5.23703,4.76,14.79,2.677,2.051,3.84,3.11,3.134,58.69,0.73858,39.51421,1.283,0.73,6.67,0.35374,2805.47998
2016-10-14,3.68,3.697,2.508,2.34182,0.184,5.68,18.32,3.09,8.25345,1.523,3.317,1.82,8.68,0.513,5.19773,4.72,14.79,2.668,2.051,3.88,3.1,3.184,59.29,0.7435,40.66999,1.313,0.74,6.66,0.35374,2815.23999
2016-10-17,3.66,3.697,2.498,2.34182,0.18,5.58,18.36,3.09,8.24364,1.508,3.317,1.81,8.71,0.511,5.23703,4.57,14.76,2.668,2.051,3.92,3.12,3.213,59.05,0.75335,41.24295,1.343,0.75,6.57,0.35865,2817.070068
2016-10-18,3.67,3.697,2.508,2.36118,0.182,5.64,18.52,3.1,8.33196,1.508,3.336,1.815,8.7,0.513,5.25669,4.64,14.82,2.677,2.042,3.91,3.13,3.194,59.05,0.75335,42.27032,1.333,0.74,6.78,0.36848,2830.629883
2016-10-19,3.69,3.687,2.527,2.3515,0.178,5.67,18.74,3.09,8.35159,1.528,3.278,1.83,8.78,0.519,5.32547,4.73,14.84,2.638,2.071,3.94,3.15,3.233,59.57,0.75335,41.70725,1.318,0.745,6.76,0.37339,2844.620117
2016-10-20,3.67,3.687,2.537,2.3515,0.181,5.63,18.8,3.11,8.38103,1.552,3.259,1.835,8.71,0.524,5.34512,4.71,14.86,2.629,2.061,3.9,3.13,3.263,58.91,0.75827,41.48004,1.338,0.735,6.72,0.37339,2842.620117
2016-10-21,3.66,3.648,2.547,2.32247,0.179,5.58,18.82,3.07,8.33196,1.547,3.278,1.82,8.7,0.524,5.21738,4.74,14.79,2.638,2.051,3.88,3.12,3.263,58.43,0.75827,41.61834,1.328,0.74,6.68,0.36356,2831.060059
2016-10-24,3.72,3.648,2.527,2.36118,0.179,5.67,18.93,3.1,8.43992,1.562,3.298,1.83,8.75,0.521,5.28616,4.74,14.88,2.629,2.09,3.92,3.17,3.312,58.91,0.75827,41.77639,1.323,0.75,6.78,0.37339,2856.679932
2016-10-25,3.73,3.658,2.518,2.36118,0.173,5.67,18.91,3.1,8.48899,1.542,3.298,1.82,8.71,0.524,5.24686,4.73,14.82,2.609,2.09,3.92,3.16,3.332,58.83,0.75827,42.26044,1.308,0.755,6.68,0.39304,2854.050049
2016-10-26,3.69,3.638,2.419,2.34304,0.166,5.62,18.8,3.04,8.39085,1.523,3.249,1.805,8.65,0.513,5.17808,4.7,14.71,2.59,2.071,3.9,3.11,3.302,59.2,0.74843,42.06287,1.268,0.74,6.66,0.3783,2828.570068
2016-10-27,3.69,3.668,2.449,2.33328,0.17,5.64,18.94,3.04,8.42029,1.547,3.249,1.805,8.6,0.513,5.18791,4.73,14.71,2.609,2.059,3.88,3.12,3.282,58.56,0.74843,42.77413,1.283,0.74,6.58,0.38813,2828.939941
2016-10-28,3.67,3.648,2.498,2.32351,0.168,5.59,18.63,3.02,8.34178,1.538,3.249,1.79,8.55,0.516,5.19773,4.73,14.66,2.541,2.049,3.9,3.1,3.273,58.54,0.73858,41.83566,1.273,0.74,6.6,0.38813,2816.26001
2016-10-31,3.64,3.648,2.498,2.31375,0.166,5.55,18.78,3.04,8.32215,1.528,3.269,1.775,8.42,0.521,5.18791,4.78,14.76,2.482,2.039,3.88,3.09,3.273,58.83,0.73365,41.70725,1.288,0.745,6.58,0.3783,2813.870117
2016-11-01,3.65,3.658,2.488,2.31375,0.165,5.54,18.72,3.02,8.34178,1.542,3.259,1.79,8.48,0.508,5.20756,4.82,14.75,2.492,2.029,3.91,3.08,3.282,58.73,0.73858,42.07275,1.268,0.74,6.56,0.37339,2813.689941
2016-11-02,3.66,3.638,2.478,2.32351,0.162,5.54,18.53,3.02,8.34178,1.533,3.269,1.945,8.48,0.508,5.15843,4.8,14.77,2.482,2.019,3.9,3.09,3.243,58.42,0.73365,41.69736,1.273,0.725,6.5,0.35865,2807.139893
2016-11-03,3.64,3.618,2.478,2.26494,0.175,5.56,18.55,3.01,8.29271,1.523,3.162,2.05,8.43,0.505,5.17808,4.77,14.71,2.492,1.99,3.9,3.08,3.243,57.71,0.74843,41.52943,1.283,0.735,6.56,0.36356,2802.080078
2016-11-04,3.63,3.599,2.478,2.24541,0.169,5.53,18.44,2.97,8.27308,1.494,3.085,2.06,8.35,0.513,5.15843,4.69,14.69,2.394,1.965,3.85,3.04,3.213,56.93,0.83706,41.39113,1.283,0.725,6.55,0.35374,2788.800049
2016-11-07,3.64,3.539,2.557,2.25517,0.176,5.54,18.49,3.01,8.30252,1.489,3.104,2.04,8.43,0.519,5.24686,4.72,14.89,2.433,1.955,3.86,3.04,3.243,55.23,0.88137,41.37137,1.328,0.775,6.44,0.36356,2800.949951
2016-11-08,3.66,3.47,2.597,2.28446,0.179,5.6,18.54,3.04,8.36141,1.508,3.124,2.1,8.51,0.505,5.32547,4.72,15.09,2.443,1.97,3.88,3.06,3.273,56.21,0.8666,42.26044,1.368,0.8,6.48,0.37339,2820.23999
2016-11-09,3.63,3.47,2.547,2.28446,0.182,5.58,18.41,2.99,8.29271,1.508,3.045,2.04,8.43,0.497,5.24686,4.64,14.88,2.394,1.99,3.86,3.03,3.282,55.04,0.85183,41.4504,1.343,0.805,6.35,0.36356,2789.879883
2016-11-10,3.66,3.51,2.616,2.24541,0.205,5.58,18.78,3.02,8.43992,1.499,3.075,2.08,8.53,0.508,5.34512,4.68,15.44,2.404,1.97,3.84,3.08,3.312,55.76,0.87645,42.03324,1.452,0.82,6.51,0.3783,2834.090088
2016-11-11,3.61,3.46,2.577,2.1966,0.195,5.54,18.87,2.98,8.42029,1.479,3.016,2.05,8.45,0.502,5.27634,4.73,15.88,2.404,1.916,3.77,3.05,3.263,54.86,0.86168,39.76117,1.383,0.77,6.43,0.37339,2814.600098
2016-11-14,3.59,3.44,2.557,2.15755,0.192,5.48,18.85,3.02,8.44973,1.44,2.957,2.06,8.34,0.494,5.21738,4.68,15.86,2.355,1.872,3.68,3,3.292,53.57,0.85183,38.38805,1.358,0.77,6.23,0.38322,2787.27002
2016-11-15,3.6,3.43,2.567,2.14779,0.183,5.55,19.05,3.04,8.55768,1.426,2.957,2.03,8.31,0.497,5.19773,4.9,16.08,2.384,1.872,3.66,3,3.322,53.32,0.86168,38.74368,1.318,0.775,6.18,0.3783,2797.550049
2016-11-16,3.57,3.44,2.577,2.1966,0.18,5.52,19.16,3.07,8.60675,1.436,2.947,1.995,8.32,0.489,5.22721,4.95,15.94,2.384,1.896,3.66,2.99,3.302,52.64,0.85675,39.46481,1.343,0.815,6.04,0.37339,2793.98999
2016-11-17,3.6,3.45,2.587,2.25517,0.181,5.55,19.43,3.11,8.66564,1.465,2.908,1.99,8.26,0.484,5.24686,4.89,16.17,2.355,1.931,3.67,3,3.332,53.57,0.8666,39.95874,1.363,0.78,5.99,0.38813,2813.47998
2016-11-18,3.6,3.45,2.597,2.25517,0.178,5.54,19.56,3.19,8.70489,1.455,2.849,2.01,8.34,0.484,5.28616,4.91,16.24,2.365,1.916,3.71,3.01,3.332,55.02,0.92076,39.18821,1.343,0.775,6.13,0.38813,2838.649902
2016-11-21,3.58,3.44,2.626,2.23565,0.179,5.55,19.54,3.12,8.63619,1.426,2.741,2.01,8.4,0.475,5.25669,4.81,16.22,2.345,1.857,3.65,2.98,3.332,53.54,0.94046,39.31663,1.343,0.785,6.09,0.39304,2816.669922
2016-11-22,3.58,3.4,2.656,2.21612,0.183,5.58,19.69,3.18,8.57731,1.426,2.721,2.04,8.47,0.467,5.31564,4.77,16.25,2.345,1.872,3.6,3,3.371,53.82,0.97,39.69202,1.402,0.815,6.15,0.40287,2822.199951
2016-11-23,3.58,3.4,2.666,2.24541,0.183,5.6,19.95,3.18,8.60675,1.436,2.751,2.06,8.38,0.484,5.31564,4.79,16.5,2.355,1.896,3.62,3.02,3.381,53.41,0.96,39.69202,1.442,0.815,6.16,0.41269,2839.689941
2016-11-24,3.57,3.37,2.685,2.24541,0.181,5.65,19.9,3.18,8.61657,1.431,2.819,2.04,8.29,0.473,5.27634,4.69,16.53,2.375,1.891,3.73,3.01,3.421,52.51,0.955,39.03015,1.417,0.805,6.18,0.42252,2843.719971
2016-11-25,3.58,3.36,2.715,2.25517,0.179,5.68,19.88,3.2,8.72452,1.45,2.77,2.06,8.31,0.481,5.30581,4.77,16.78,2.365,1.891,3.75,3.02,3.549,51.67,0.955,38.32878,1.447,0.86,6.14,0.42743,2859.330078
2016-11-28,3.62,3.4,2.695,2.23565,0.173,5.7,20.04,3.21,8.86191,1.455,2.78,2.03,8.26,0.478,5.34512,4.75,17.08,2.365,1.886,3.76,3.03,3.52,51.31,0.965,38.32878,1.422,0.85,6.25,0.43726,2874.649902
2016-11-29,3.64,3.41,2.695,2.25517,0.172,5.68,20.08,3.22,8.8521,1.46,2.819,2.04,8.22,0.481,5.29599,4.77,17.08,2.443,1.882,3.77,3.03,3.52,51.93,0.965,39.06967,1.472,0.83,6.15,0.42743,2879.139893
2016-11-30,3.67,3.41,2.666,2.29423,0.159,5.77,20.41,3.29,8.91098,1.484,2.829,2.06,8.37,0.473,5.35494,4.81,17.27,2.462,1.921,3.78,3.08,3.48,52.35,0.97,39.66239,1.388,0.82,6.29,0.42252,2905.169922
2016-12-01,3.65,3.4,2.853,2.29423,0.163,5.74,20.66,3.25,8.99931,1.489,2.839,2.06,8.31,0.47,5.78727,4.72,17.58,2.472,1.901,3.81,3.08,3.599,52.62,0.96,39.29688,1.462,0.85,6.14,0.42743,2928.580078
2016-12-02,3.65,3.39,2.913,2.29423,0.161,5.72,20.56,3.26,8.97968,1.465,2.819,2.16,8.23,0.462,5.82657,4.73,17.61,2.472,1.901,3.76,3.07,3.54,52.92,0.96,38.81283,1.462,0.86,6.12,0.41761,2919.370117
2016-12-05,3.68,3.42,2.883,2.30399,0.167,5.83,20.78,3.27,9.02875,1.499,2.898,2.28,8.34,0.456,5.81674,4.89,17.69,2.521,1.911,3.77,3.08,3.619,53.06,0.965,39.87971,1.462,0.845,6.15,0.43235,2943.050049
2016-12-06,3.7,3.45,2.873,2.31375,0.166,6.02,20.83,3.29,9.09745,1.484,2.859,2.27,8.39,0.456,5.79709,4.8,17.87,2.55,1.911,3.74,3.1,3.629,52.23,0.98,41.05526,1.452,0.84,6.28,0.42252,2949.120117
2016-12-07,3.67,3.42,2.843,2.32351,0.164,6.06,20.83,3.27,9.12689,1.494,2.869,2.25,8.36,0.465,5.77744,4.75,18.03,2.531,1.921,3.78,3.1,3.648,51.77,1.025,40.69963,1.452,0.85,6.35,0.43235,2959.840088
2016-12-08,3.63,3.41,2.834,2.33328,0.165,6.14,21.01,3.27,9.12689,1.504,2.898,2.24,8.42,0.467,5.81674,4.72,17.85,2.521,1.931,3.79,3.1,3.619,51.68,0.995,41.36149,1.432,0.875,6.38,0.43235,2958.860107
2016-12-09,3.67,3.42,2.873,2.34304,0.17,6.09,20.9,3.29,9.08763,1.518,2.898,2.24,8.42,0.465,5.82657,4.73,17.55,2.541,1.941,3.79,3.1,3.569,53.12,0.98,41.13429,1.442,0.87,6.38,0.41761,2956.129883
2016-12-12,3.63,3.42,2.952,2.33328,0.172,6.07,20.96,3.31,8.96005,1.499,2.869,2.24,8.36,0.459,6.17047,4.75,17.39,2.521,1.931,3.81,3.11,3.648,52.8,0.955,40.97623,1.502,0.87,6.22,0.42252,2952.189941
2016-12-13,3.67,3.44,2.942,2.33328,0.167,6.07,21.16,3.32,9.01893,1.494,2.918,2.23,8.35,0.454,6.13116,4.87,17.52,2.531,1.916,3.77,3.1,3.658,53.1,0.975,41.24295,1.482,0.855,6.13,0.42252,2955.22998
2016-12-14,3.62,3.42,2.903,2.26494,0.17,6.14,21.2,3.32,9.068,1.474,2.849,2.22,8.32,0.465,6.11151,4.92,17.68,2.521,1.901,3.76,3.08,3.658,52.45,0.985,40.60084,1.487,0.845,6.13,0.42252,2954.060059
2016-12-15,3.6,3.39,2.893,2.25517,0.169,6.02,20.9,3.26,8.97968,1.465,2.761,2.2,8.14,0.478,5.98378,4.84,17.65,2.492,1.877,3.73,3.04,3.569,52.15,0.96,40.58109,1.457,0.83,6.08,0.42252,2930.77002
2016-12-16,3.6,3.36,2.873,2.25517,0.167,6.14,20.93,3.25,9.00912,1.45,2.761,2.23,8.12,0.47,5.89535,4.97,17.75,2.541,1.877,3.73,3.02,3.658,53.17,0.945,39.38578,1.437,0.84,6.05,0.41761,2937.860107
2016-12-19,3.59,3.38,2.883,2.25517,0.163,5.99,20.8,3.22,8.95024,1.436,2.711,2.25,7.98,0.465,5.89535,4.94,17.42,2.521,1.872,3.67,3,3.638,52.15,0.93,40.2057,1.427,0.835,6.02,0.42252,2913.080078
2016-12-20,3.58,3.36,2.873,2.24541,0.162,5.91,20.86,3.21,8.91098,1.455,2.741,2.26,8.06,0.467,5.86587,4.9,17.27,2.492,1.891,3.67,3,3.678,52.41,0.925,40.10692,1.417,0.805,6.05,0.43726,2911.310059
2016-12-21,3.57,3.37,2.883,2.22589,0.163,5.91,20.7,3.19,8.89135,1.44,2.751,2.24,8.19,0.459,5.79709,4.88,17.34,2.492,1.862,3.64,2.99,3.698,52.9,0.92,39.41542,1.412,0.805,6.08,0.42252,2901.699951
2016-12-22,3.52,3.35,2.834,2.21612,0.162,5.85,20.42,3.12,8.82266,1.431,2.761,2.22,8.06,0.456,5.72831,4.86,17.12,2.453,1.852,3.65,2.97,3.619,53.2,0.92,39.11906,1.358,0.81,6.11,0.42252,2882.040039
2016-12-23,3.53,3.35,2.824,2.1966,0.161,5.84,20.35,3.12,8.76377,1.407,2.721,2.21,8.04,0.456,5.69884,4.83,17.12,2.482,1.842,3.65,2.98,3.549,52.78,0.905,38.89186,1.368,0.805,6.11,0.41761,2871.050049
2016-12-27,3.55,3.36,2.824,2.21612,0.162,5.9,20.4,3.16,8.84229,1.426,2.761,2.23,8.1,0.456,5.68901,4.85,17.16,2.511,1.852,3.67,3,3.579,52.78,0.91,39.15858,1.378,0.81,6.09,0.42252,2885.76001
2016-12-28,3.56,3.35,2.834,2.21612,0.169,5.9,20.44,3.17,8.86191,1.426,2.77,2.23,8.08,0.459,5.73814,4.87,17.19,2.492,1.862,3.68,3,3.599,53.99,0.92,40.26497,1.398,0.82,6.14,0.41761,2898.300049
2016-12-29,3.56,3.35,2.814,2.22589,0.173,5.91,20.41,3.13,8.84229,1.421,2.78,2.21,8.19,0.456,5.73814,4.89,17.11,2.404,1.847,3.65,3.05,3.569,54.13,0.915,40.31437,1.383,0.82,6.13,0.41761,2889.149902
2016-12-30,3.53,3.37,2.814,2.21612,0.17,5.86,20.4,3.14,8.75396,1.436,2.761,2.2,8.22,0.459,5.68901,4.85,17.07,2.414,1.857,3.65,3.02,3.549,53.36,0.905,40.72927,1.373,0.815,6.21,0.42252,2880.76001
