Date,^GSPC,^^GSPC,0,10,20,30,40
2014-11-19,-0.0015022868,-0.0015022868,-0.0004654261,-0.0019123685,0.0003123013,-0.0002247524,0.0019199876
2014-11-20,0.0019651639,0.0019651639,-0.0002279365,0.0012650304,0.0033963695,0.0029208697,0.0028716205
2014-11-21,0.0052232126,0.0052232126,0.0016700625,0.0036724061,0.0029360633,0.0031707073,0.0039774291
2014-11-24,0.0028599298,0.0028599298,0.0037631737,0.0026984829,0.0023244238,0.0036706654,0.0039835777
2014-11-25,-0.0011506916,-0.0011506916,0.0024031056,0.00037379,0.0002587009,-0.0033532865,0.0010972642
2014-11-26,0.0028020526,0.0028020526,0.003562618,0.0028170981,0.0025221119,0.0004758593,0.0039053066
2014-11-28,-0.0025456644,-0.0025456644,0.0044622635,0.0017289203,-0.0058596795,-0.0036108568,-0.0030810013
2014-12-01,-0.0068527897,-0.0068527897,-0.0041004205,-0.0065687858,-0.0058474941,-0.0052058995,-0.0062918426
2014-12-02,0.006364167,0.006364167,0.0032906812,0.0047457051,0.0083550336,0.0069935862,0.0070706485
2014-12-03,0.0037576737,0.0037576737,0.0015124083,0.0014276318,0.0012915567,0.0027303612,0.0029788185
2014-12-04,-0.0011625716,-0.0011625716,0.0034388248,-0.00064441,-0.000445711,-0.0015577395,0.0020922003
2014-12-05,0.0016638314,0.0016638314,0.0034060534,0.0010575633,-0.0005351054,0.0001502829,0.0018663658
2014-12-08,-0.0072830219,-0.0072830219,0.0026095202,-0.0013031047,-0.0058474946,-0.0062118508,-0.0062918426
2014-12-09,-0.0002378522,-0.0002378522,-0.0050813332,-0.002762109,0.0002285945,0.000334491,0.000663945
