Date,^GSPC,^^GSPC,0,10,20,30,40
2014-04-04,-0.0126165431,-0.0126165431,-0.0063171163,-0.0089482749,-0.0100094145,-0.0041076099,-0.009388377
2014-04-07,-0.0108083125,-0.0108083125,-0.004896313,-0.0006317142,-0.0048695393,-0.0116942935,-0.0070241038
2014-04-08,0.003743538,0.003743538,0.0017135032,0.003816437,0.0061904481,0.0052183964,0.007981983
2014-04-09,0.0108590395,0.0108590395,0.0109891575,0.0103838956,0.0101915849,0.0111197066,0.0111544793
2014-04-10,-0.0211059679,-0.0211059679,-0.0112033784,-0.0089482749,-0.0182879753,-0.0167495627,-0.009388377
2014-04-11,-0.0095320599,-0.0095320599,-0.0049762055,-0.008948273,-0.0100785922,-0.0049203569,-0.0092470292
2014-04-14,0.0081837082,0.0081837082,0.0076548383,0.0035897261,0.0068413084,0.0034248261,0.0062751314
2014-04-15,0.0067345795,0.0067345795,0.0065535977,0.003075717,0.0034140376,0.0042755431,0.0057362886
2014-04-16,0.0104338684,0.0104338684,0.0119343195,0.0101158889,0.0099399118,0.0154704079,0.0123826833
2014-04-17,0.0013629237,0.0013629237,0.0019694362,0.0005478514,0.0014070552,0.0022991356,0.0018496998
2014-04-21,0.0037680156,0.0037680156,0.0019299388,0.0012813704,0.0033057379,0.0006672172,0.0035424298
2014-04-22,0.0040837889,0.0040837889,0.0017983187,0.0058760745,0.006115024,0.0090582389,0.0077814041
2014-04-23,-0.0022157668,-0.0022157668,0.0032749455,-0.0027736048,-0.0020486498,-0.0005268056,0.0018650312
2014-04-24,0.0017154879,0.0017154879,0.0030859709,0.0022201017,0.0025660079,-0.0024853582,0.0041887546
2014-04-25,-0.0081293448,-0.0081293448,-0.0005773474,-0.0089482768,-0.0076570325,-0.0083687147,-0.0048793047
2014-04-28,0.0032308115,0.0032308115,0.0120839924,0.0040020142,0.0058408463,0.0045019281,0.0057938714
2014-04-29,0.0047494603,0.0047494603,0.0067559648,0.0068444246,0.006268234,0.0095169544,0.0073433006
2014-04-30,0.0029875497,0.0029875497,0.0029919762,-0.0011783601,0.0038249129,0.0057732346,0.0033933436
2014-05-01,-0.0001432715,-0.0001432715,-0.0012776032,-9.60556790233E-05,0.0006242199,0.0024941303,0.0019462388
2014-05-02,-0.001349355,-0.001349355,-0.0049138255,-0.0028733271,-0.0051965262,-0.0041076099,-0.0030611614
2014-05-05,0.0018694673,0.0018694673,0.0035551451,0.0012531374,0.0034021484,0.0034931372,0.0032961573
2014-05-06,-0.0090290312,-0.0090290312,-0.0075358562,-0.0089482749,-0.0086355135,-0.0061798692,-0.0064605991
2014-05-07,0.0056007547,0.0056007547,0.0141796153,0.0059457906,0.0080883419,0.0061657014,0.0055781286
2014-05-08,-0.0013745692,-0.0013745692,-0.0007071085,-0.0089482749,-0.0040660067,-0.0032926698,-0.0027107866
2014-05-09,0.0015183229,0.0015183229,0.0075931288,0.004303881,0.0042107757,0.0026232121,0.0036827587
2014-05-12,0.0096262562,0.0096262562,0.0050893296,0.0058473079,0.0057877777,0.0099956784,0.0100339195
2014-05-13,0.0004216689,0.0004216689,0.000341678,0.001397565,-0.0020152116,0.0024365792,-0.00025036
2014-05-14,-0.0047120896,-0.0047120896,-0.0034716763,-0.0019923626,-0.0031714081,-0.0023915018,-0.0031643738
2014-05-15,-0.0094059038,-0.0094059038,-0.0022524539,-0.0089482749,-0.0086767692,-0.0064361757,-0.0078327451
2014-05-16,0.0037399624,0.0037399624,0.0060328282,0.0001679352,0.0038662907,0.0058365301,0.0043925373
2014-05-19,0.0038374143,0.0038374143,0.0047965273,0.0029311609,0.0038040448,0.0039696437,0.0040114392
2014-05-20,-0.0065196046,-0.0065196046,-0.0020906031,-0.0041568074,-0.0051800213,-0.0044965791,-0.0064330585
2014-05-21,0.0080833404,0.0080833404,0.0077789761,0.0060024215,0.0077844849,0.0101191774,0.0076061776
2014-05-22,0.0023594442,0.0023594442,0.0002662931,0.0038940432,0.002902545,0.0051417113,0.0050157951
2014-05-23,0.0042393929,0.0042393929,0.0033309143,0.0008398043,0.0034881849,0.0067161038,0.0051295068
2014-05-27,0.0059699503,0.0059699503,0.0056800824,0.0044470644,0.0053132772,0.0047788457,0.0052935313
2014-05-28,-0.0011146928,-0.0011146928,0.001149958,-5.71943819523E-05,-0.0009003067,0.0026697363,0.0008690264
2014-05-29,0.0053527587,0.0053527587,0.0059287176,0.0070184255,0.0068642655,0.0038724304,0.0056829378
2014-05-30,0.0018419804,0.0018419804,0.0072140656,0.0018061129,0.00436462,0.0038642217,0.0030310843
2014-06-02,0.0007275617,0.0007275617,0.0025713351,0.0022777952,0.0002000779,0.0015508276,-0.0003365064
2014-06-03,-0.0003792887,-0.0003792887,-0.0006778352,-0.0031943861,-0.0027661081,-0.0018679211,0.0007850127
2014-06-04,0.0018898768,0.0018898768,0.0065182541,0.0046163034,0.0058903182,0.0052450118,0.0062169991
2014-06-05,0.0065040821,0.0065040821,0.0036966465,0.0033313762,0.0030771941,0.005893541,0.0060894508
2014-06-06,0.0046170833,0.0046170833,0.005677959,0.0015333612,0.0023305053,0.0033890377,0.0038086427
2014-06-09,0.0009383313,0.0009383313,0.0054180995,0.0008217655,0.0016955035,0.0017431262,0.0027025463
2014-06-10,-0.0002460142,-0.0002460142,0.0024506003,-0.00075131,0.001514012,0.0039026779,0.0024548713
2014-06-11,-0.0035433109,-0.0035433109,-0.0020240787,-0.0008763028,0.000374781,-0.0010825943,-4.4128857553E-05
2014-06-12,-0.0071141395,-0.0071141395,-0.0060169287,-0.0041243108,-0.0054221605,-0.0077347066,-0.0040486981
2014-06-13,0.0031296593,0.0031296593,0.0030228309,0.001906665,0.0028903605,0.004600842,0.0028053233
2014-06-16,0.0008363553,0.0008363553,0.0011065956,-0.0046625817,0.0036193896,-0.0019326552,0.0031733401
2014-06-17,0.0021702125,0.0021702125,0.0066357516,0.0007328745,0.0044467887,0.0026379568,0.0036942847
2014-06-18,0.007689243,0.007689243,0.0143378861,0.0090579847,0.0082677631,0.010225473,0.0070462329
2014-06-19,0.0012766633,0.0012766633,0.0041345246,0.0029558027,0.0009175837,0.0025947201,0.0020122649
2014-06-20,0.0017285637,0.0017285637,0.0033382997,-0.0013953531,5.90365380049E-05,0.0042037205,0.0033456283
2014-06-23,-0.000132473,-0.000132473,-0.0019234661,0.0008071344,-0.001125345,0.000137127,-0.0013360139
2014-06-24,-0.0064561066,-0.0064561066,-0.0019182451,0.0147139048,0.0012412444,-0.0030806048,-0.0045392844
2014-06-25,0.0048855575,0.0048855575,0.0036626123,0.0020362101,0.0039474526,0.0058357152,0.0059071481
2014-06-26,-0.0011795791,-0.0011795791,-0.0013340097,0.0017523747,-0.0023035328,-0.0010321627,-0.002606051
2014-06-27,0.0019090451,0.0019090451,0.0061728526,0.0038385801,0.0050148787,0.0049156011,0.0046632364
2014-06-30,-0.0003723263,-0.0003723263,0.0007677916,0.0026364895,0.0013542715,0.0031712945,0.0018178895
2014-07-01,0.006655573,0.006655573,0.0065255091,0.0049049808,0.0052554244,0.0104475375,0.0081771994
2014-07-02,0.0006585962,0.0006585962,-0.0020686425,-0.0012944397,-0.0018318631,-0.0024678442,-0.0019738739
2014-07-03,0.0054645501,0.0054645501,0.0058184098,0.0034043621,0.0039472356,0.0046068565,0.0048877811
2014-07-07,-0.0039312391,-0.0039312391,-0.0009542648,-0.0036231349,-0.0042001759,-0.0053939451,-0.0049925619
2014-07-08,-0.0070737619,-0.0070737619,0.0003781766,-0.008948273,-0.0040942323,-0.0037890375,-0.0033794669
2014-07-09,0.0046335165,0.0046335165,0.0015293099,0.0036889035,0.0020673005,0.0023946827,0.0041453056
2014-07-10,-0.0041396281,-0.0041396281,0.0011655688,-0.0015206453,-0.0024323803,-0.0005064111,-0.0018305122
2014-07-11,0.0014698417,0.0014698417,0.0050066262,0.0006713951,0.0010058628,-0.0020508808,0.0002790466
2014-07-14,0.0048318611,0.0048318611,0.0054999702,0.0004819315,0.002959013,0.0071166796,0.0049758619
2014-07-15,-0.0019339649,-0.0019339649,-0.0019050818,-0.0027338909,-0.0033471109,-0.0040325914,-0.0020912839
2014-07-16,0.004192285,0.004192285,0.0026892889,0.002698726,0.0033682957,0.0033284607,0.0040738378
2014-07-17,-0.0119046058,-0.0119046058,-0.0065179206,-0.0089482749,-0.0101009971,-0.0162639413,-0.009388377
2014-07-18,0.0102126091,0.0102126091,0.0076075327,0.0067388015,0.0075844014,0.0077924994,0.0138213271
2014-07-21,-0.0023229465,-0.0023229465,-0.0006018505,-0.0001404211,-0.001039248,0.0020741727,0.0014585871
2014-07-22,0.005003611,0.005003611,0.001059968,-0.0007900046,0.0012211306,0.0029755961,0.0029825456
2014-07-23,0.001752901,0.001752901,0.007461872,0.002214985,0.0056968881,0.0031314781,0.0039218068
2014-07-24,0.0004880365,0.0004880365,0.0062736664,-0.0007687612,0.0002061334,0.0019325805,0.0018048231
2014-07-25,-0.0048609457,-0.0048609457,-0.0107573383,-0.0089482749,-0.0088773528,-0.0038011144,-0.0057053929
2014-07-28,0.0002881132,0.0002881132,-0.0026459266,0.0017938502,-0.002900823,-0.0031098584,-0.0018469556
2014-07-29,-0.0045380684,-0.0045380684,0.0090100467,-0.0014150175,0.0008844826,-0.0027290734,0.0007632663
2014-07-30,6.0910859931E-05,6.0910859931E-05,-0.0032064021,-0.0045633074,-0.0031320686,0.0003598146,-0.0011081332
2014-07-31,-0.020201932,-0.020201932,-0.0136251822,-0.0089482749,-0.0242270511,-0.0171038155,-0.009388377
2014-08-01,-0.0028632165,-0.0028632165,0.0022821631,-0.0008179331,-0.0003662426,-0.0003381618,0.0030769939
2014-08-04,0.0071633145,0.0071633145,0.0036510527,-0.000145711,0.0019105459,0.0050647934,0.002631749
2014-08-05,-0.009732679,-0.009732679,0.0002099052,-0.0023307768,-0.003204749,-0.0041076099,-0.0039874916
2014-08-06,1.56382717567E-05,1.56382717567E-05,0.0078895185,0.0024710633,0.0062001804,0.0059760916,0.0056397999
2014-08-07,-0.0055721155,-0.0055721155,-0.0026945062,-0.002710856,-0.0035554962,-0.0030441997,-0.0039979513
2014-08-08,0.0114654228,0.0114654228,0.0119300708,0.0100493627,0.0095535303,0.0143068209,0.0107884267
2014-08-11,0.002755625,0.002755625,0.0052103251,0.0001632916,0.0029753624,0.0057291682,0.0048092203
2014-08-12,-0.0016379824,-0.0016379824,0.0016436037,-0.000979512,-0.0013169553,-0.001888498,-0.0004818542
2014-08-13,0.0066847673,0.0066847673,0.0079320185,0.0044056037,0.0072207218,0.009502802,0.0083297985
2014-08-14,0.0043363983,0.0043363983,0.0027248785,0.0032269834,0.0014224313,0.0014750743,0.0046387911
2014-08-15,-6.13747476219E-05,-6.13747476219E-05,0.000600785,0.0004700944,0.0013172301,0.0012281919,0.0035108859
2014-08-18,0.0084954829,0.0084954829,0.006500857,0.0039337352,0.00649112,0.0091304462,0.0068722451
2014-08-19,0.0049881905,0.0049881905,0.0036064964,0.0031428598,0.0022553867,0.006944817,0.0045737876
2014-08-20,0.0024747482,0.0024747482,0.0041546989,0.002311022,0.004357161,0.005576829,0.0047246329
2014-08-21,0.0029455471,0.0029455471,0.0033869594,-2.17547640204E-05,0.0002050688,0.0018149293,0.000565432
2014-08-22,-0.0019945751,-0.0019945751,-0.0022644717,-0.0019942252,-0.001268724,-0.00044764,-0.0001926636
2014-08-25,0.0047763541,0.0047763541,0.0066667926,0.006150377,0.0050914651,0.0038171629,0.0050630476
2014-08-26,0.0010505291,0.0010505291,0.001411356,-0.0010047723,-0.000792997,-0.0016570317,0.0004193
2014-08-27,4.9985750322E-05,4.9985750322E-05,0.0025980473,0.000245966,0.0016693193,0.0015144935,0.0018951427
2014-08-28,-0.0016913306,-0.0016913306,0.0027943477,0.0015918436,-0.0010277601,0.0004651742,-0.0001456644
2014-08-29,0.0033149144,0.0033149144,0.0042874757,0.0026928559,0.0031656884,0.0043484014,0.0045442507
2014-09-02,-0.0005442143,-0.0005442143,0.003351029,-0.0042488319,-0.0027843504,-0.0002995918,0.0008473387
2014-09-03,-0.0007794445,-0.0007794445,0.0006580222,0.0001786975,-0.0003980389,0.0010252772,-0.0002645459
2014-09-04,-0.0015355996,-0.0015355996,0.0001466442,-0.0023088017,-0.0023605945,-0.0020705911,-0.0020149415
2014-09-05,0.0050232479,0.0050232479,0.0026776548,0.0050604101,0.0046863612,0.0022479035,0.0055590868
2014-09-08,-0.0030778459,-0.0030778459,0.0003243834,-0.0032227803,-0.0038811676,-0.0018798627,-0.0014998084
2014-09-09,-0.0065665217,-0.0065665217,-0.0037917681,-0.0089482749,-0.007929869,-0.0056396592,-0.0067295423
2014-09-10,0.0036394436,0.0036394436,0.0057023522,0.0032031881,0.0038310317,0.0027670176,0.0035837172
2014-09-11,0.0008815169,0.0008815169,0.001003297,0.0005799914,0.0006752601,0.0029677027,0.0013503116
2014-09-12,-0.0059804054,-0.0059804054,-0.0024621878,-0.0089482749,-0.0061010122,-0.0041076099,-0.006332872
2014-09-15,-0.0007104037,-0.0007104037,0.0055971183,-0.0003424315,-0.0023038634,0.000044826,-0.0013169684
2014-09-16,0.007456507,0.007456507,0.0069309268,0.0069204075,0.0086209206,0.0106346756,0.0094765881
2014-09-17,0.0012948052,0.0012948052,0.0014495924,4.62718307972E-05,0.0006289706,0.0037088026,0.0023555281
2014-09-18,0.0048792571,0.0048792571,0.0066156592,0.0029607909,0.0041529266,0.0035951566,0.0041160602
2014-09-19,-0.0004773835,-0.0004773835,-0.0022369064,0.0028344803,-0.0016776621,-0.000285805,-0.0003722301
2014-09-22,-0.0080456024,-0.0080456024,-0.001604585,-0.0033838437,-0.0070218304,-0.0041076099,-0.0064885025
2014-09-23,-0.0057932498,-0.0057932498,-0.0043398999,-0.0031135231,-0.0035220883,-0.0027487874,-0.003387542
2014-09-24,0.0078019766,0.0078019766,0.0104451198,0.0100812381,0.011181959,0.0104646906,0.0110498508
2014-09-25,-0.0163009135,-0.0163009135,-0.010642942,-0.0089482749,-0.0101009971,-0.0082144719,-0.009388377
2014-09-26,0.0085392615,0.0085392615,0.0091847908,0.0056019947,0.0086508589,0.0100703221,0.0087781819
2014-09-29,-0.002550051,-0.002550051,0.0008120928,-0.0008546766,-0.0006809607,0.000742997,0.0001320522
2014-09-30,-0.0027898167,-0.0027898167,0.0002928916,-0.0008424846,-0.0031875963,-0.004734938,-0.0043612262
2014-10-01,-0.0133371062,-0.0133371062,-0.0104923025,-0.0089482749,-0.0101009971,-0.011896681,-0.009388377
2014-10-02,5.14344867941E-06,5.14344867941E-06,0.002811335,-0.0001132106,0.0008315779,0.0031859307,0.0030578934
2014-10-03,0.0111036353,0.0111036353,0.0119401049,0.0085891327,0.0098764105,0.0117809344,0.0131601999
2014-10-06,-0.0015663859,-0.0015663859,0.0019103829,-0.0019161045,-0.0034845266,-0.0038035125,-0.0043500168
2014-10-07,-0.0152416183,-0.0152416183,-0.0129852891,-0.0089482749,-0.017861791,-0.0220917147,-0.0177926458
2014-10-08,0.0173109475,0.0173109475,0.0136635313,0.0128608393,0.0141663281,0.0178439394,0.0174520612
2014-10-09,-0.0208778486,-0.0208778486,-0.0126450807,-0.0089482749,-0.0261140652,-0.016462408,-0.0174312312
2014-10-10,-0.01151708,-0.01151708,-0.0005515963,-0.008948273,-0.0080677336,-0.0141681209,-0.0110358037
2014-10-13,-0.0166050334,-0.0166050334,-0.0074528828,-0.0089482749,-0.0101009971,-0.0195242316,-0.022451587
2014-10-14,0.0015776197,0.0015776197,0.0048360247,0.0038400125,0.0026919441,0.0047525899,0.0062258719
2014-10-15,-0.0081333008,-0.0081333008,-0.0070106648,-0.0058412282,-0.0057604141,-0.0041076099,-0.0034288676
2014-10-16,0.0001449675,0.0001449675,0.0012520514,-0.0089482749,-0.0007518856,0.0014421442,0.0031571854
2014-10-17,0.0128018134,0.0128018134,0.015940873,0.006628288,0.0107647208,0.0141919926,0.0116415927
2014-10-20,0.0091011161,0.0091011161,0.0062903296,0.0076226043,0.0106883729,0.0129161738,0.0109024243
2014-10-21,0.0193853706,0.0193853706,0.014322591,0.0120635638,0.0163841397,0.0208203588,0.0197144523
2014-10-22,-0.0073261007,-0.0073261007,-0.0003374685,-0.0089482768,-0.0061169923,-0.0053055305,-0.0052718176
2014-10-23,0.0122283058,0.0122283058,0.0021577775,0.0016995845,0.0039444296,0.0047222464,0.0070504835
2014-10-24,0.0070286903,0.0070286903,0.008629173,0.004647648,0.0069447691,0.0092398729,0.0076658344
2014-10-27,-0.0015026968,-0.0015026968,0.0073113181,0.0022426108,0.003285476,0.0027818209,0.0024308125
2014-10-28,0.0118683646,0.0118683646,0.0132111395,0.0038092453,0.0091421986,0.0120842755,0.0100626098
2014-10-29,-0.001386316,-0.001386316,-0.0039548278,-0.0055167759,-0.0021012705,-0.0006601464,-0.0003379183
2014-10-30,0.006210797,0.006210797,0.0094437636,0.0038328981,0.0045062993,0.0076513574,0.005626509
2014-10-31,0.0116631145,0.0116631145,0.0085880868,0.004682391,0.008965482,0.0086051505,0.0103618512
2014-11-03,-0.0001189288,-0.0001189288,0.0025156718,-0.0009250967,-0.0002775965,-0.0011456225,0.001826589
2014-11-04,-0.0028338532,-0.0028338532,0.0086731892,0.0051679173,0.0008919612,0.0014303545,0.0005198652
2014-11-05,0.0056843107,0.0056843107,0.0046218615,0.0028758273,4.1232444346E-05,0.0028808014,0.0016837455
2014-11-06,0.0037684038,0.0037684038,0.006993413,0.0037308382,0.0048503755,0.0053133373,0.0068666665
2014-11-07,0.0003495251,0.0003495251,0.0025944803,-0.0089482749,-0.0018470893,-0.0005034369,-0.0020073042
2014-11-10,0.0031153271,0.0031153271,0.0068351384,0.003492577,0.0042359447,0.0030528889,0.0050334856
2014-11-11,0.0006964517,0.0006964517,0.0006223284,0.0007515131,-0.0023039049,-0.001663018,-0.0016990257
2014-11-12,-0.0007013627,-0.0007013627,0.0024205334,-0.0089482749,-0.0012407433,0.0001124446,0.0002441099
2014-11-13,0.0005297044,0.0005297044,0.0028836038,-0.0089482749,-0.0038271029,-0.001911616,-0.0023718574
2014-11-14,0.0002402412,0.0002402412,-0.0019144081,-0.0058457372,-0.0027125194,-0.0041076099,-0.0003359625
2014-11-17,0.0007350888,0.0007350888,0.0036625601,0.0027441643,-0.000181403,-0.0025254474,-0.000449759
2014-11-18,0.0051208496,0.0051208496,0.0012859851,-0.0006205365,0.0027140537,0.003864856,0.0062408755
2014-11-19,-0.0015022868,-0.0015022868,0.0007951166,0.0017418545,-0.0001964644,-0.0018032617,0.0018007932
2014-11-20,0.0019651639,0.0019651639,0.0015649088,0.0020143893,0.0033255387,0.0048410851,0.004029437
2014-11-21,0.0052232126,0.0052232126,0.0041751862,0.0018868251,0.0040041385,0.0045554149,0.0030603111
2014-11-24,0.0028599298,0.0028599298,0.0063284896,0.0004608519,0.0029962445,0.0037287348,0.0044129752
2014-11-25,-0.0011506916,-0.0011506916,0.0028077941,0.0003279522,0.0006319564,-0.0003545894,0.0020541297
2014-11-26,0.0028020526,0.0028020526,0.0044932496,0.0044069914,0.0026267674,0.0030639754,0.0039922222
2014-11-28,-0.0025456644,-0.0025456644,0.0053045154,-0.0018778383,-0.0029220874,-0.0041076099,-0.0043556648
2014-12-01,-0.0068527897,-0.0068527897,-0.0023587868,-0.0089482749,-0.0098935915,-0.0123556368,-0.009388377
2014-12-02,0.006364167,0.006364167,0.0061487071,0.00310665,0.0090512754,0.0050475006,0.0078831622
2014-12-03,0.0037576737,0.0037576737,0.0039353464,0.0021301936,0.0031172568,0.0051372512,0.0038647382
2014-12-04,-0.0011625716,-0.0011625716,0.0056948606,-0.0003967416,0.0008881167,-0.0002342504,0.0028665187
2014-12-05,0.0016638314,0.0016638314,0.0051459298,-0.0007016463,0.0004096851,0.002728241,0.0018519573
2014-12-08,-0.0072830219,-0.0072830219,0.0042842235,-0.0021800469,-0.0039893989,-0.0041076099,-0.0060871909
2014-12-09,-0.0002378522,-0.0002378522,-0.0043278411,-0.0014213929,-0.0007213112,0.002606228,0.0010773111
2014-12-10,-0.0164861208,-0.0164861208,-0.0060656145,-0.0089482749,-0.009898968,-0.0041076099,-0.009388377
2014-12-11,0.0045254338,0.0045254338,0.0014590472,0.0016234592,0.0017748196,0.0034570438,0.0045333728
