Date,^GSPC,^^GSPC,0,10,20,30,40
2016-12-08,0.0021570147,0.0021570147,-0.002636329,-0.0040330365,-0.0058474937,-0.000594642,0.0018067444
2016-12-09,0.0059214186,0.0059214186,0.0030287318,0.003350487,0.0035833959,0.002171238,0.0048962105
2016-12-12,-0.0011380821,-0.0011380821,0.0036692955,-0.0001868922,0.0008661584,0.0021487214,-0.0015263748
2016-12-13,0.0065184833,0.0065184833,0.0012449725,0.001865685,0.0028685816,0.0025931988,0.0033030249
2016-12-14,-0.0081502957,-0.0081502957,-0.0060728965,-0.0081230812,-0.0058474946,-0.0071892571,-0.0062918426
2016-12-15,0.0038757077,0.0038757077,0.0032174904,0.0017843526,0.0017160899,0.0031166542,0.0054964684
2016-12-16,-0.0017521568,-0.0017521568,0.0012948415,0.0031195357,0.0018367181,0.0029346719,0.0028025145
2016-12-19,0.0019731727,0.0019731727,0.0041197184,0.0018256083,-0.0003238372,-3.55709344149E-05,0.0012062984
2016-12-20,0.0036309126,0.0036309126,-0.0022926077,-0.0020589083,0.0003820267,-4.24105674028E-05,0.0008145371
2016-12-21,-0.0024603857,-0.0024603857,-0.0029260248,-0.005453499,-0.0058474937,-0.0049876124,-0.0039306525
2016-12-22,-0.0018647114,-0.0018647114,0.0025225449,0.003213061,0.0008151908,0.0009850571,0.0027109655
2016-12-23,0.0012509325,0.0012509325,0.0012459191,0.0024181642,0.0041274624,0.0003176387,0.0037514092
2016-12-27,0.002245849,0.002245849,-0.0006536278,0.0012857281,0.001912605,0.001718957,0.0014318293
2016-12-28,-0.0083916407,-0.0083916407,-0.0055869981,-0.0065770373,-0.0058474937,-0.0052058995,-0.0062918426
2016-12-29,-0.0002933477,-0.0002933477,0.003122922,0.0005825106,0.0010779104,-0.0008264855,0.0014124848
2016-12-30,-0.0046478349,-0.0046478349,-0.0013860618,-0.0028535854,-0.0043087495,-0.0021549873,-0.0025513284
